year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url
2023,NY,36,New York,22,19786543,0.1112,1.1119,1,0.0505,9,0.4549,7,0.3538,11,0.5559,18,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,OH,39,Ohio,29,11808390,0.2456,2.4559,2,0.1694,19,1.609,6,0.5081,16,1.355,29,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,OK,40,Oklahoma,24,4062716,0.5907,5.9074,0,0.0,16,3.9383,3,0.7384,4,0.9846,22,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,OR,41,Oregon,18,4250392,0.4235,4.2349,0,0.0,9,2.1175,4,0.9411,2,0.4705,10,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,PA,42,Pennsylvania,29,13009406,0.2229,2.2292,1,0.0769,17,1.3067,4,0.3075,8,0.6149,26,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,RI,44,Rhode Island,2,1101183,0.1816,1.8162,0,0.0,1,0.9081,0,0.0,2,1.8162,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,SC,45,South Carolina,21,5390798,0.3896,3.8955,0,0.0,18,3.339,4,0.742,2,0.371,18,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,SD,46,South Dakota,3,917739,0.3269,3.2689,0,0.0,2,2.1793,0,0.0,3,3.2689,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,TN,47,Tennessee,37,7153029,0.5173,5.1726,1,0.1398,25,3.495,5,0.699,10,1.398,34,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,TX,48,Texas,127,30719247,0.4134,4.1342,6,0.1953,85,2.767,14,0.4557,41,1.3347,126,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,UT,49,Utah,20,3449259,0.5798,5.7983,1,0.2899,12,3.479,4,1.1597,9,2.6093,17,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,VA,51,Virginia,23,8732034,0.2634,2.634,2,0.229,14,1.6033,2,0.229,7,0.8016,18,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,VT,50,Vermont,1,647722,0.1544,1.5439,0,0.0,0,0.0,0,0.0,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,WA,53,Washington,22,7838655,0.2807,2.8066,1,0.1276,15,1.9136,1,0.1276,4,0.5103,15,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,WI,55,Wisconsin,20,5930350,0.3372,3.3725,0,0.0,11,1.8549,2,0.3372,13,2.1921,20,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,WV,54,West Virginia,14,1770036,0.7909,7.9094,1,0.565,7,3.9547,0,0.0,3,1.6949,12,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2023,WY,56,Wyoming,1,584666,0.171,1.7104,0,0.0,1,1.7104,0,0.0,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,AK,02,Alaska,8,736537,1.0862,10.8616,0,0.0,3,4.0731,2,2.7154,5,6.7885,4,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,AL,01,Alabama,21,5163055,0.4067,4.0674,0,0.0,12,2.3242,6,1.1621,4,0.7747,15,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,AR,05,Arkansas,17,3096080,0.5491,5.4908,0,0.0,10,3.2299,1,0.323,2,0.646,13,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,AZ,04,Arizona,48,7556424,0.6352,6.3522,1,0.1323,31,4.1025,3,0.397,9,1.191,33,15,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,CA,06,California,111,39364774,0.282,2.8198,1,0.0254,51,1.2956,16,0.4065,26,0.6605,75,36,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,CO,08,Colorado,38,5988502,0.6345,6.3455,1,0.167,26,4.3417,5,0.8349,5,0.8349,19,19,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,CT,09,Connecticut,3,3674449,0.0816,0.8164,0,0.0,2,0.5443,0,0.0,2,0.5443,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,DC,11,District of Columbia,2,691310,0.2893,2.8931,0,0.0,1,1.4465,1,1.4465,2,2.8931,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,DE,10,Delaware,2,1050123,0.1905,1.9045,0,0.0,2,1.9045,0,0.0,0,0.0,0,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,FL,12,Florida,81,23265838,0.3481,3.4815,4,0.1719,42,1.8052,16,0.6877,18,0.7737,56,25,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,GA,13,Georgia,38,11204208,0.3392,3.3916,1,0.0893,22,1.9635,4,0.357,2,0.1785,30,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,HI,15,Hawaii,4,1434952,0.2788,2.7875,0,0.0,3,2.0907,0,0.0,0,0.0,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,IA,19,Iowa,9,3230454,0.2786,2.786,0,0.0,6,1.8573,3,0.9287,1,0.3096,6,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,ID,16,Idaho,11,2000872,0.5498,5.4976,0,0.0,5,2.4989,0,0.0,2,0.9996,7,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,IL,17,Illinois,23,12703033,0.1811,1.8106,2,0.1574,14,1.1021,4,0.3149,5,0.3936,19,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,IN,18,Indiana,32,6934754,0.4614,4.6144,0,0.0,21,3.0282,4,0.5768,15,2.163,28,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,KS,20,Kansas,13,2965252,0.4384,4.3841,2,0.6745,8,2.6979,2,0.6745,3,1.0117,8,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,KY,21,Kentucky,17,4584046,0.3709,3.7085,0,0.0,8,1.7452,4,0.8726,7,1.527,11,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,LA,22,Louisiana,20,4614878,0.4334,4.3338,1,0.2167,10,2.1669,1,0.2167,1,0.2167,18,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MA,25,Massachusetts,2,7138560,0.028,0.2802,0,0.0,2,0.2802,0,0.0,1,0.1401,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MD,24,Maryland,11,6245314,0.1761,1.7613,0,0.0,6,0.9607,2,0.3202,8,1.281,11,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,ME,23,Maine,10,1408438,0.71,7.1001,0,0.0,6,4.26,3,2.13,0,0.0,8,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MI,26,Michigan,21,10099962,0.2079,2.0792,0,0.0,13,1.2871,8,0.7921,5,0.4951,17,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MN,27,Minnesota,11,5797405,0.1897,1.8974,1,0.1725,7,1.2074,2,0.345,6,1.0349,10,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MO,29,Missouri,26,6243544,0.4164,4.1643,1,0.1602,12,1.922,4,0.6407,0,0.0,17,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MS,28,Mississippi,17,2950172,0.5762,5.7624,0,0.0,12,4.0676,0,0.0,1,0.339,8,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,MT,30,Montana,11,1137557,0.967,9.6698,0,0.0,4,3.5163,1,0.8791,1,0.8791,8,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NC,37,North Carolina,41,11052061,0.371,3.7097,2,0.181,27,2.443,4,0.3619,2,0.181,31,10,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,ND,38,North Dakota,7,793387,0.8823,8.8229,0,0.0,4,5.0417,2,2.5208,1,1.2604,3,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NE,31,Nebraska,4,2005591,0.1994,1.9944,1,0.4986,1,0.4986,0,0.0,2,0.9972,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NH,33,New Hampshire,7,1408518,0.497,4.9698,0,0.0,5,3.5498,1,0.71,1,0.71,5,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NJ,34,New Jersey,7,9506354,0.0736,0.7363,0,0.0,4,0.4208,1,0.1052,0,0.0,5,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NM,35,New Mexico,25,2126774,1.1755,11.7549,1,0.4702,19,8.9337,3,1.4106,5,2.351,16,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NV,32,Nevada,18,3253543,0.5532,5.5324,1,0.3074,9,2.7662,1,0.3074,5,1.5368,14,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,NY,36,New York,27,20001419,0.135,1.3499,0,0.0,12,0.6,5,0.25,9,0.45,22,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,OH,39,Ohio,45,11860621,0.3794,3.7941,0,0.0,25,2.1078,11,0.9274,15,1.2647,33,12,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,OK,40,Oklahoma,17,4097758,0.4149,4.1486,1,0.244,12,2.9284,3,0.7321,1,0.244,12,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,OR,41,Oregon,16,4265324,0.3751,3.7512,0,0.0,11,2.5789,2,0.4689,1,0.2344,8,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,PA,42,Pennsylvania,32,13045848,0.2453,2.4529,0,0.0,23,1.763,4,0.3066,6,0.4599,27,5,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,RI,44,Rhode Island,0,1110415,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,SC,45,South Carolina,21,5490316,0.3825,3.8249,2,0.3643,8,1.4571,1,0.1821,2,0.3643,14,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,SD,46,South Dakota,4,927110,0.4314,4.3145,0,0.0,2,2.1572,1,1.0786,1,1.0786,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,TN,47,Tennessee,36,7251291,0.4965,4.9646,0,0.0,22,3.0339,8,1.1033,2,0.2758,27,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,TX,48,Texas,144,31318578,0.4598,4.5979,4,0.1277,88,2.8098,21,0.6705,19,0.6067,144,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,UT,49,Utah,18,3502983,0.5138,5.1385,0,0.0,8,2.2838,2,0.5709,2,0.5709,9,9,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,VA,51,Virginia,31,8819642,0.3515,3.5149,0,0.0,15,1.7007,5,0.5669,6,0.6803,18,13,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,VT,50,Vermont,1,646521,0.1547,1.5467,0,0.0,1,1.5467,0,0.0,1,1.5467,0,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,WA,53,Washington,32,7927958,0.4036,4.0363,0,0.0,18,2.2704,3,0.3784,10,1.2614,18,14,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,WI,55,Wisconsin,19,5957168,0.3189,3.1894,1,0.1679,9,1.5108,4,0.6715,13,2.1822,17,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,WV,54,West Virginia,9,1767402,0.5092,5.0922,0,0.0,7,3.9606,1,0.5658,1,0.5658,6,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
2024,WY,56,Wyoming,7,586722,1.1931,11.9307,1,1.7044,5,8.5219,0,0.0,1,1.7044,5,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv
