state_abbr,state_name,region,observed,expected_region_year_model,avg_population,residual_obs_minus_expected,standardized_residual,observed_rate_per_1m,expected_rate_per_1m
SD,Nebraska,Northeast,0,0.0,,0.0,,,
SD,Nevada,West,0,0.0,,0.0,,,
SD,Nevada,South,0,0.0,,0.0,,,
SD,Nevada,Midwest,0,0.0,,0.0,,,
SD,Nevada,Northeast,0,0.0,,0.0,,,
SD,New Hampshire,West,0,0.0,,0.0,,,
SD,New Hampshire,South,0,0.0,,0.0,,,
SD,New Hampshire,Midwest,0,0.0,,0.0,,,
SD,New Hampshire,Northeast,0,0.0,,0.0,,,
SD,New Jersey,West,0,0.0,,0.0,,,
SD,New Jersey,South,0,0.0,,0.0,,,
SD,New Jersey,Midwest,0,0.0,,0.0,,,
SD,New Jersey,Northeast,0,0.0,,0.0,,,
SD,New Mexico,West,0,0.0,,0.0,,,
SD,New Mexico,South,0,0.0,,0.0,,,
SD,New Mexico,Midwest,0,0.0,,0.0,,,
SD,New Mexico,Northeast,0,0.0,,0.0,,,
SD,New York,West,0,0.0,,0.0,,,
SD,New York,South,0,0.0,,0.0,,,
SD,New York,Midwest,0,0.0,,0.0,,,
SD,New York,Northeast,0,0.0,,0.0,,,
SD,North Carolina,West,0,0.0,,0.0,,,
SD,North Carolina,South,0,0.0,,0.0,,,
SD,North Carolina,Midwest,0,0.0,,0.0,,,
SD,North Carolina,Northeast,0,0.0,,0.0,,,
SD,North Dakota,West,0,0.0,,0.0,,,
SD,North Dakota,South,0,0.0,,0.0,,,
SD,North Dakota,Midwest,0,0.0,,0.0,,,
SD,North Dakota,Northeast,0,0.0,,0.0,,,
SD,Ohio,West,0,0.0,,0.0,,,
SD,Ohio,South,0,0.0,,0.0,,,
SD,Ohio,Midwest,0,0.0,,0.0,,,
SD,Ohio,Northeast,0,0.0,,0.0,,,
SD,Oklahoma,West,0,0.0,,0.0,,,
SD,Oklahoma,South,0,0.0,,0.0,,,
SD,Oklahoma,Midwest,0,0.0,,0.0,,,
SD,Oklahoma,Northeast,0,0.0,,0.0,,,
SD,Oregon,West,0,0.0,,0.0,,,
SD,Oregon,South,0,0.0,,0.0,,,
SD,Oregon,Midwest,0,0.0,,0.0,,,
SD,Oregon,Northeast,0,0.0,,0.0,,,
SD,Pennsylvania,West,0,0.0,,0.0,,,
SD,Pennsylvania,South,0,0.0,,0.0,,,
SD,Pennsylvania,Midwest,0,0.0,,0.0,,,
SD,Pennsylvania,Northeast,0,0.0,,0.0,,,
SD,Rhode Island,West,0,0.0,,0.0,,,
SD,Rhode Island,South,0,0.0,,0.0,,,
SD,Rhode Island,Midwest,0,0.0,,0.0,,,
SD,Rhode Island,Northeast,0,0.0,,0.0,,,
SD,South Carolina,West,0,0.0,,0.0,,,
SD,South Carolina,South,0,0.0,,0.0,,,
SD,South Carolina,Midwest,0,0.0,,0.0,,,
SD,South Carolina,Northeast,0,0.0,,0.0,,,
SD,South Dakota,West,0,0.0,,0.0,,,
SD,South Dakota,South,0,0.0,,0.0,,,
SD,South Dakota,Northeast,0,0.0,,0.0,,,
SD,Tennessee,West,0,0.0,,0.0,,,
SD,Tennessee,South,0,0.0,,0.0,,,
SD,Tennessee,Midwest,0,0.0,,0.0,,,
SD,Tennessee,Northeast,0,0.0,,0.0,,,
SD,Texas,West,0,0.0,,0.0,,,
SD,Texas,South,0,0.0,,0.0,,,
SD,Texas,Midwest,0,0.0,,0.0,,,
SD,Texas,Northeast,0,0.0,,0.0,,,
SD,Utah,West,0,0.0,,0.0,,,
SD,Utah,South,0,0.0,,0.0,,,
SD,Utah,Midwest,0,0.0,,0.0,,,
SD,Utah,Northeast,0,0.0,,0.0,,,
SD,Vermont,West,0,0.0,,0.0,,,
SD,Vermont,South,0,0.0,,0.0,,,
SD,Vermont,Midwest,0,0.0,,0.0,,,
SD,Vermont,Northeast,0,0.0,,0.0,,,
SD,Virginia,West,0,0.0,,0.0,,,
SD,Virginia,South,0,0.0,,0.0,,,
SD,Virginia,Midwest,0,0.0,,0.0,,,
SD,Virginia,Northeast,0,0.0,,0.0,,,
SD,Washington,West,0,0.0,,0.0,,,
SD,Washington,South,0,0.0,,0.0,,,
SD,Washington,Midwest,0,0.0,,0.0,,,
SD,Washington,Northeast,0,0.0,,0.0,,,
SD,West Virginia,West,0,0.0,,0.0,,,
SD,West Virginia,South,0,0.0,,0.0,,,
SD,West Virginia,Midwest,0,0.0,,0.0,,,
SD,West Virginia,Northeast,0,0.0,,0.0,,,
SD,Wisconsin,West,0,0.0,,0.0,,,
SD,Wisconsin,South,0,0.0,,0.0,,,
SD,Wisconsin,Midwest,0,0.0,,0.0,,,
SD,Wisconsin,Northeast,0,0.0,,0.0,,,
SD,Wyoming,West,0,0.0,,0.0,,,
SD,Wyoming,South,0,0.0,,0.0,,,
SD,Wyoming,Midwest,0,0.0,,0.0,,,
SD,Wyoming,Northeast,0,0.0,,0.0,,,
TN,Alabama,West,0,0.0,,0.0,,,
TN,Alabama,South,0,0.0,,0.0,,,
TN,Alabama,Midwest,0,0.0,,0.0,,,
TN,Alabama,Northeast,0,0.0,,0.0,,,
TN,Alaska,West,0,0.0,,0.0,,,
TN,Alaska,South,0,0.0,,0.0,,,
TN,Alaska,Midwest,0,0.0,,0.0,,,
TN,Alaska,Northeast,0,0.0,,0.0,,,
TN,Arizona,West,0,0.0,,0.0,,,
TN,Arizona,South,0,0.0,,0.0,,,
TN,Arizona,Midwest,0,0.0,,0.0,,,
TN,Arizona,Northeast,0,0.0,,0.0,,,
TN,Arkansas,West,0,0.0,,0.0,,,
TN,Arkansas,South,0,0.0,,0.0,,,
TN,Arkansas,Midwest,0,0.0,,0.0,,,
TN,Arkansas,Northeast,0,0.0,,0.0,,,
TN,California,West,0,0.0,,0.0,,,
TN,California,South,0,0.0,,0.0,,,
TN,California,Midwest,0,0.0,,0.0,,,
TN,California,Northeast,0,0.0,,0.0,,,
TN,Colorado,West,0,0.0,,0.0,,,
TN,Colorado,South,0,0.0,,0.0,,,
TN,Colorado,Midwest,0,0.0,,0.0,,,
TN,Colorado,Northeast,0,0.0,,0.0,,,
TN,Connecticut,West,0,0.0,,0.0,,,
TN,Connecticut,South,0,0.0,,0.0,,,
TN,Connecticut,Midwest,0,0.0,,0.0,,,
TN,Connecticut,Northeast,0,0.0,,0.0,,,
TN,Delaware,West,0,0.0,,0.0,,,
TN,Delaware,South,0,0.0,,0.0,,,
TN,Delaware,Midwest,0,0.0,,0.0,,,
TN,Delaware,Northeast,0,0.0,,0.0,,,
TN,District of Columbia,West,0,0.0,,0.0,,,
TN,District of Columbia,South,0,0.0,,0.0,,,
TN,District of Columbia,Midwest,0,0.0,,0.0,,,
TN,District of Columbia,Northeast,0,0.0,,0.0,,,
TN,Florida,West,0,0.0,,0.0,,,
TN,Florida,South,0,0.0,,0.0,,,
TN,Florida,Midwest,0,0.0,,0.0,,,
TN,Florida,Northeast,0,0.0,,0.0,,,
TN,Georgia,West,0,0.0,,0.0,,,
TN,Georgia,South,0,0.0,,0.0,,,
TN,Georgia,Midwest,0,0.0,,0.0,,,
TN,Georgia,Northeast,0,0.0,,0.0,,,
TN,Hawaii,West,0,0.0,,0.0,,,
TN,Hawaii,South,0,0.0,,0.0,,,
TN,Hawaii,Midwest,0,0.0,,0.0,,,
TN,Hawaii,Northeast,0,0.0,,0.0,,,
TN,Idaho,West,0,0.0,,0.0,,,
TN,Idaho,South,0,0.0,,0.0,,,
TN,Idaho,Midwest,0,0.0,,0.0,,,
TN,Idaho,Northeast,0,0.0,,0.0,,,
TN,Illinois,West,0,0.0,,0.0,,,
TN,Illinois,South,0,0.0,,0.0,,,
TN,Illinois,Midwest,0,0.0,,0.0,,,
TN,Illinois,Northeast,0,0.0,,0.0,,,
TN,Indiana,West,0,0.0,,0.0,,,
TN,Indiana,South,0,0.0,,0.0,,,
TN,Indiana,Midwest,0,0.0,,0.0,,,
TN,Indiana,Northeast,0,0.0,,0.0,,,
TN,Iowa,West,0,0.0,,0.0,,,
TN,Iowa,South,0,0.0,,0.0,,,
TN,Iowa,Midwest,0,0.0,,0.0,,,
TN,Iowa,Northeast,0,0.0,,0.0,,,
TN,Kansas,West,0,0.0,,0.0,,,
TN,Kansas,South,0,0.0,,0.0,,,
TN,Kansas,Midwest,0,0.0,,0.0,,,
TN,Kansas,Northeast,0,0.0,,0.0,,,
TN,Kentucky,West,0,0.0,,0.0,,,
TN,Kentucky,South,0,0.0,,0.0,,,
TN,Kentucky,Midwest,0,0.0,,0.0,,,
TN,Kentucky,Northeast,0,0.0,,0.0,,,
TN,Louisiana,West,0,0.0,,0.0,,,
TN,Louisiana,South,0,0.0,,0.0,,,
TN,Louisiana,Midwest,0,0.0,,0.0,,,
TN,Louisiana,Northeast,0,0.0,,0.0,,,
TN,Maine,West,0,0.0,,0.0,,,
TN,Maine,South,0,0.0,,0.0,,,
TN,Maine,Midwest,0,0.0,,0.0,,,
TN,Maine,Northeast,0,0.0,,0.0,,,
TN,Maryland,West,0,0.0,,0.0,,,
TN,Maryland,South,0,0.0,,0.0,,,
TN,Maryland,Midwest,0,0.0,,0.0,,,
TN,Maryland,Northeast,0,0.0,,0.0,,,
TN,Massachusetts,West,0,0.0,,0.0,,,
TN,Massachusetts,South,0,0.0,,0.0,,,
TN,Massachusetts,Midwest,0,0.0,,0.0,,,
TN,Massachusetts,Northeast,0,0.0,,0.0,,,
TN,Michigan,West,0,0.0,,0.0,,,
TN,Michigan,South,0,0.0,,0.0,,,
TN,Michigan,Midwest,0,0.0,,0.0,,,
TN,Michigan,Northeast,0,0.0,,0.0,,,
TN,Minnesota,West,0,0.0,,0.0,,,
TN,Minnesota,South,0,0.0,,0.0,,,
TN,Minnesota,Midwest,0,0.0,,0.0,,,
TN,Minnesota,Northeast,0,0.0,,0.0,,,
TN,Mississippi,West,0,0.0,,0.0,,,
TN,Mississippi,South,0,0.0,,0.0,,,
TN,Mississippi,Midwest,0,0.0,,0.0,,,
TN,Mississippi,Northeast,0,0.0,,0.0,,,
TN,Missouri,West,0,0.0,,0.0,,,
TN,Missouri,South,0,0.0,,0.0,,,
TN,Missouri,Midwest,0,0.0,,0.0,,,
TN,Missouri,Northeast,0,0.0,,0.0,,,
TN,Montana,West,0,0.0,,0.0,,,
TN,Montana,South,0,0.0,,0.0,,,
TN,Montana,Midwest,0,0.0,,0.0,,,
TN,Montana,Northeast,0,0.0,,0.0,,,
TN,Nebraska,West,0,0.0,,0.0,,,
TN,Nebraska,South,0,0.0,,0.0,,,
TN,Nebraska,Midwest,0,0.0,,0.0,,,
TN,Nebraska,Northeast,0,0.0,,0.0,,,
TN,Nevada,West,0,0.0,,0.0,,,
TN,Nevada,South,0,0.0,,0.0,,,
TN,Nevada,Midwest,0,0.0,,0.0,,,
TN,Nevada,Northeast,0,0.0,,0.0,,,
TN,New Hampshire,West,0,0.0,,0.0,,,
TN,New Hampshire,South,0,0.0,,0.0,,,
TN,New Hampshire,Midwest,0,0.0,,0.0,,,
TN,New Hampshire,Northeast,0,0.0,,0.0,,,
TN,New Jersey,West,0,0.0,,0.0,,,
TN,New Jersey,South,0,0.0,,0.0,,,
TN,New Jersey,Midwest,0,0.0,,0.0,,,
TN,New Jersey,Northeast,0,0.0,,0.0,,,
TN,New Mexico,West,0,0.0,,0.0,,,
TN,New Mexico,South,0,0.0,,0.0,,,
TN,New Mexico,Midwest,0,0.0,,0.0,,,
TN,New Mexico,Northeast,0,0.0,,0.0,,,
TN,New York,West,0,0.0,,0.0,,,
TN,New York,South,0,0.0,,0.0,,,
TN,New York,Midwest,0,0.0,,0.0,,,
TN,New York,Northeast,0,0.0,,0.0,,,
TN,North Carolina,West,0,0.0,,0.0,,,
TN,North Carolina,South,0,0.0,,0.0,,,
TN,North Carolina,Midwest,0,0.0,,0.0,,,
TN,North Carolina,Northeast,0,0.0,,0.0,,,
TN,North Dakota,West,0,0.0,,0.0,,,
TN,North Dakota,South,0,0.0,,0.0,,,
TN,North Dakota,Midwest,0,0.0,,0.0,,,
TN,North Dakota,Northeast,0,0.0,,0.0,,,
TN,Ohio,West,0,0.0,,0.0,,,
TN,Ohio,South,0,0.0,,0.0,,,
TN,Ohio,Midwest,0,0.0,,0.0,,,
TN,Ohio,Northeast,0,0.0,,0.0,,,
TN,Oklahoma,West,0,0.0,,0.0,,,
TN,Oklahoma,South,0,0.0,,0.0,,,
TN,Oklahoma,Midwest,0,0.0,,0.0,,,
TN,Oklahoma,Northeast,0,0.0,,0.0,,,
TN,Oregon,West,0,0.0,,0.0,,,
TN,Oregon,South,0,0.0,,0.0,,,
TN,Oregon,Midwest,0,0.0,,0.0,,,
TN,Oregon,Northeast,0,0.0,,0.0,,,
TN,Pennsylvania,West,0,0.0,,0.0,,,
TN,Pennsylvania,South,0,0.0,,0.0,,,
TN,Pennsylvania,Midwest,0,0.0,,0.0,,,
TN,Pennsylvania,Northeast,0,0.0,,0.0,,,
TN,Rhode Island,West,0,0.0,,0.0,,,
TN,Rhode Island,South,0,0.0,,0.0,,,
TN,Rhode Island,Midwest,0,0.0,,0.0,,,
TN,Rhode Island,Northeast,0,0.0,,0.0,,,
TN,South Carolina,West,0,0.0,,0.0,,,
TN,South Carolina,South,0,0.0,,0.0,,,
TN,South Carolina,Midwest,0,0.0,,0.0,,,
TN,South Carolina,Northeast,0,0.0,,0.0,,,
TN,South Dakota,West,0,0.0,,0.0,,,
TN,South Dakota,South,0,0.0,,0.0,,,
TN,South Dakota,Midwest,0,0.0,,0.0,,,
TN,South Dakota,Northeast,0,0.0,,0.0,,,
TN,Tennessee,West,0,0.0,,0.0,,,
TN,Tennessee,Midwest,0,0.0,,0.0,,,
TN,Tennessee,Northeast,0,0.0,,0.0,,,
TN,Texas,West,0,0.0,,0.0,,,
TN,Texas,South,0,0.0,,0.0,,,
TN,Texas,Midwest,0,0.0,,0.0,,,
TN,Texas,Northeast,0,0.0,,0.0,,,
TN,Utah,West,0,0.0,,0.0,,,
TN,Utah,South,0,0.0,,0.0,,,
TN,Utah,Midwest,0,0.0,,0.0,,,
TN,Utah,Northeast,0,0.0,,0.0,,,
TN,Vermont,West,0,0.0,,0.0,,,
TN,Vermont,South,0,0.0,,0.0,,,
TN,Vermont,Midwest,0,0.0,,0.0,,,
TN,Vermont,Northeast,0,0.0,,0.0,,,
TN,Virginia,West,0,0.0,,0.0,,,
TN,Virginia,South,0,0.0,,0.0,,,
TN,Virginia,Midwest,0,0.0,,0.0,,,
TN,Virginia,Northeast,0,0.0,,0.0,,,
TN,Washington,West,0,0.0,,0.0,,,
TN,Washington,South,0,0.0,,0.0,,,
TN,Washington,Midwest,0,0.0,,0.0,,,
TN,Washington,Northeast,0,0.0,,0.0,,,
TN,West Virginia,West,0,0.0,,0.0,,,
TN,West Virginia,South,0,0.0,,0.0,,,
TN,West Virginia,Midwest,0,0.0,,0.0,,,
TN,West Virginia,Northeast,0,0.0,,0.0,,,
TN,Wisconsin,West,0,0.0,,0.0,,,
TN,Wisconsin,South,0,0.0,,0.0,,,
TN,Wisconsin,Midwest,0,0.0,,0.0,,,
TN,Wisconsin,Northeast,0,0.0,,0.0,,,
TN,Wyoming,West,0,0.0,,0.0,,,
TN,Wyoming,South,0,0.0,,0.0,,,
TN,Wyoming,Midwest,0,0.0,,0.0,,,
TN,Wyoming,Northeast,0,0.0,,0.0,,,
TX,Alabama,West,0,0.0,,0.0,,,
TX,Alabama,South,0,0.0,,0.0,,,
TX,Alabama,Midwest,0,0.0,,0.0,,,
TX,Alabama,Northeast,0,0.0,,0.0,,,
TX,Alaska,West,0,0.0,,0.0,,,
TX,Alaska,South,0,0.0,,0.0,,,
TX,Alaska,Midwest,0,0.0,,0.0,,,
TX,Alaska,Northeast,0,0.0,,0.0,,,
TX,Arizona,West,0,0.0,,0.0,,,
TX,Arizona,South,0,0.0,,0.0,,,
TX,Arizona,Midwest,0,0.0,,0.0,,,
TX,Arizona,Northeast,0,0.0,,0.0,,,
TX,Arkansas,West,0,0.0,,0.0,,,
TX,Arkansas,South,0,0.0,,0.0,,,
TX,Arkansas,Midwest,0,0.0,,0.0,,,
TX,Arkansas,Northeast,0,0.0,,0.0,,,
TX,California,West,0,0.0,,0.0,,,
TX,California,South,0,0.0,,0.0,,,
TX,California,Midwest,0,0.0,,0.0,,,
TX,California,Northeast,0,0.0,,0.0,,,
TX,Colorado,West,0,0.0,,0.0,,,
TX,Colorado,South,0,0.0,,0.0,,,
TX,Colorado,Midwest,0,0.0,,0.0,,,
TX,Colorado,Northeast,0,0.0,,0.0,,,
TX,Connecticut,West,0,0.0,,0.0,,,
TX,Connecticut,South,0,0.0,,0.0,,,
TX,Connecticut,Midwest,0,0.0,,0.0,,,
TX,Connecticut,Northeast,0,0.0,,0.0,,,
TX,Delaware,West,0,0.0,,0.0,,,
TX,Delaware,South,0,0.0,,0.0,,,
TX,Delaware,Midwest,0,0.0,,0.0,,,
TX,Delaware,Northeast,0,0.0,,0.0,,,
TX,District of Columbia,West,0,0.0,,0.0,,,
TX,District of Columbia,South,0,0.0,,0.0,,,
TX,District of Columbia,Midwest,0,0.0,,0.0,,,
TX,District of Columbia,Northeast,0,0.0,,0.0,,,
TX,Florida,West,0,0.0,,0.0,,,
TX,Florida,South,0,0.0,,0.0,,,
TX,Florida,Midwest,0,0.0,,0.0,,,
TX,Florida,Northeast,0,0.0,,0.0,,,
TX,Georgia,West,0,0.0,,0.0,,,
TX,Georgia,South,0,0.0,,0.0,,,
TX,Georgia,Midwest,0,0.0,,0.0,,,
TX,Georgia,Northeast,0,0.0,,0.0,,,
TX,Hawaii,West,0,0.0,,0.0,,,
TX,Hawaii,South,0,0.0,,0.0,,,
TX,Hawaii,Midwest,0,0.0,,0.0,,,
TX,Hawaii,Northeast,0,0.0,,0.0,,,
TX,Idaho,West,0,0.0,,0.0,,,
TX,Idaho,South,0,0.0,,0.0,,,
TX,Idaho,Midwest,0,0.0,,0.0,,,
TX,Idaho,Northeast,0,0.0,,0.0,,,
TX,Illinois,West,0,0.0,,0.0,,,
TX,Illinois,South,0,0.0,,0.0,,,
TX,Illinois,Midwest,0,0.0,,0.0,,,
TX,Illinois,Northeast,0,0.0,,0.0,,,
TX,Indiana,West,0,0.0,,0.0,,,
TX,Indiana,South,0,0.0,,0.0,,,
TX,Indiana,Midwest,0,0.0,,0.0,,,
TX,Indiana,Northeast,0,0.0,,0.0,,,
TX,Iowa,West,0,0.0,,0.0,,,
TX,Iowa,South,0,0.0,,0.0,,,
TX,Iowa,Midwest,0,0.0,,0.0,,,
TX,Iowa,Northeast,0,0.0,,0.0,,,
TX,Kansas,West,0,0.0,,0.0,,,
TX,Kansas,South,0,0.0,,0.0,,,
TX,Kansas,Midwest,0,0.0,,0.0,,,
TX,Kansas,Northeast,0,0.0,,0.0,,,
TX,Kentucky,West,0,0.0,,0.0,,,
TX,Kentucky,South,0,0.0,,0.0,,,
TX,Kentucky,Midwest,0,0.0,,0.0,,,
TX,Kentucky,Northeast,0,0.0,,0.0,,,
TX,Louisiana,West,0,0.0,,0.0,,,
TX,Louisiana,South,0,0.0,,0.0,,,
TX,Louisiana,Midwest,0,0.0,,0.0,,,
TX,Louisiana,Northeast,0,0.0,,0.0,,,
TX,Maine,West,0,0.0,,0.0,,,
TX,Maine,South,0,0.0,,0.0,,,
TX,Maine,Midwest,0,0.0,,0.0,,,
TX,Maine,Northeast,0,0.0,,0.0,,,
TX,Maryland,West,0,0.0,,0.0,,,
TX,Maryland,South,0,0.0,,0.0,,,
TX,Maryland,Midwest,0,0.0,,0.0,,,
TX,Maryland,Northeast,0,0.0,,0.0,,,
TX,Massachusetts,West,0,0.0,,0.0,,,
TX,Massachusetts,South,0,0.0,,0.0,,,
TX,Massachusetts,Midwest,0,0.0,,0.0,,,
TX,Massachusetts,Northeast,0,0.0,,0.0,,,
TX,Michigan,West,0,0.0,,0.0,,,
TX,Michigan,South,0,0.0,,0.0,,,
TX,Michigan,Midwest,0,0.0,,0.0,,,
TX,Michigan,Northeast,0,0.0,,0.0,,,
TX,Minnesota,West,0,0.0,,0.0,,,
TX,Minnesota,South,0,0.0,,0.0,,,
TX,Minnesota,Midwest,0,0.0,,0.0,,,
TX,Minnesota,Northeast,0,0.0,,0.0,,,
TX,Mississippi,West,0,0.0,,0.0,,,
TX,Mississippi,South,0,0.0,,0.0,,,
TX,Mississippi,Midwest,0,0.0,,0.0,,,
TX,Mississippi,Northeast,0,0.0,,0.0,,,
TX,Missouri,West,0,0.0,,0.0,,,
TX,Missouri,South,0,0.0,,0.0,,,
TX,Missouri,Midwest,0,0.0,,0.0,,,
TX,Missouri,Northeast,0,0.0,,0.0,,,
TX,Montana,West,0,0.0,,0.0,,,
TX,Montana,South,0,0.0,,0.0,,,
TX,Montana,Midwest,0,0.0,,0.0,,,
TX,Montana,Northeast,0,0.0,,0.0,,,
TX,Nebraska,West,0,0.0,,0.0,,,
TX,Nebraska,South,0,0.0,,0.0,,,
TX,Nebraska,Midwest,0,0.0,,0.0,,,
TX,Nebraska,Northeast,0,0.0,,0.0,,,
TX,Nevada,West,0,0.0,,0.0,,,
TX,Nevada,South,0,0.0,,0.0,,,
TX,Nevada,Midwest,0,0.0,,0.0,,,
TX,Nevada,Northeast,0,0.0,,0.0,,,
TX,New Hampshire,West,0,0.0,,0.0,,,
TX,New Hampshire,South,0,0.0,,0.0,,,
TX,New Hampshire,Midwest,0,0.0,,0.0,,,
TX,New Hampshire,Northeast,0,0.0,,0.0,,,
TX,New Jersey,West,0,0.0,,0.0,,,
TX,New Jersey,South,0,0.0,,0.0,,,
TX,New Jersey,Midwest,0,0.0,,0.0,,,
TX,New Jersey,Northeast,0,0.0,,0.0,,,
TX,New Mexico,West,0,0.0,,0.0,,,
TX,New Mexico,South,0,0.0,,0.0,,,
TX,New Mexico,Midwest,0,0.0,,0.0,,,
TX,New Mexico,Northeast,0,0.0,,0.0,,,
TX,New York,West,0,0.0,,0.0,,,
TX,New York,South,0,0.0,,0.0,,,
TX,New York,Midwest,0,0.0,,0.0,,,
TX,New York,Northeast,0,0.0,,0.0,,,
TX,North Carolina,West,0,0.0,,0.0,,,
TX,North Carolina,South,0,0.0,,0.0,,,
TX,North Carolina,Midwest,0,0.0,,0.0,,,
TX,North Carolina,Northeast,0,0.0,,0.0,,,
TX,North Dakota,West,0,0.0,,0.0,,,
TX,North Dakota,South,0,0.0,,0.0,,,
TX,North Dakota,Midwest,0,0.0,,0.0,,,
TX,North Dakota,Northeast,0,0.0,,0.0,,,
TX,Ohio,West,0,0.0,,0.0,,,
TX,Ohio,South,0,0.0,,0.0,,,
TX,Ohio,Midwest,0,0.0,,0.0,,,
TX,Ohio,Northeast,0,0.0,,0.0,,,
TX,Oklahoma,West,0,0.0,,0.0,,,
TX,Oklahoma,South,0,0.0,,0.0,,,
TX,Oklahoma,Midwest,0,0.0,,0.0,,,
TX,Oklahoma,Northeast,0,0.0,,0.0,,,
TX,Oregon,West,0,0.0,,0.0,,,
TX,Oregon,South,0,0.0,,0.0,,,
TX,Oregon,Midwest,0,0.0,,0.0,,,
TX,Oregon,Northeast,0,0.0,,0.0,,,
TX,Pennsylvania,West,0,0.0,,0.0,,,
TX,Pennsylvania,South,0,0.0,,0.0,,,
TX,Pennsylvania,Midwest,0,0.0,,0.0,,,
TX,Pennsylvania,Northeast,0,0.0,,0.0,,,
TX,Rhode Island,West,0,0.0,,0.0,,,
TX,Rhode Island,South,0,0.0,,0.0,,,
TX,Rhode Island,Midwest,0,0.0,,0.0,,,
TX,Rhode Island,Northeast,0,0.0,,0.0,,,
TX,South Carolina,West,0,0.0,,0.0,,,
TX,South Carolina,South,0,0.0,,0.0,,,
TX,South Carolina,Midwest,0,0.0,,0.0,,,
TX,South Carolina,Northeast,0,0.0,,0.0,,,
TX,South Dakota,West,0,0.0,,0.0,,,
TX,South Dakota,South,0,0.0,,0.0,,,
TX,South Dakota,Midwest,0,0.0,,0.0,,,
TX,South Dakota,Northeast,0,0.0,,0.0,,,
TX,Tennessee,West,0,0.0,,0.0,,,
TX,Tennessee,South,0,0.0,,0.0,,,
TX,Tennessee,Midwest,0,0.0,,0.0,,,
TX,Tennessee,Northeast,0,0.0,,0.0,,,
TX,Texas,West,0,0.0,,0.0,,,
TX,Texas,Midwest,0,0.0,,0.0,,,
TX,Texas,Northeast,0,0.0,,0.0,,,
TX,Utah,West,0,0.0,,0.0,,,
TX,Utah,South,0,0.0,,0.0,,,
TX,Utah,Midwest,0,0.0,,0.0,,,
TX,Utah,Northeast,0,0.0,,0.0,,,
TX,Vermont,West,0,0.0,,0.0,,,
TX,Vermont,South,0,0.0,,0.0,,,
TX,Vermont,Midwest,0,0.0,,0.0,,,
TX,Vermont,Northeast,0,0.0,,0.0,,,
TX,Virginia,West,0,0.0,,0.0,,,
TX,Virginia,South,0,0.0,,0.0,,,
TX,Virginia,Midwest,0,0.0,,0.0,,,
TX,Virginia,Northeast,0,0.0,,0.0,,,
TX,Washington,West,0,0.0,,0.0,,,
TX,Washington,South,0,0.0,,0.0,,,
TX,Washington,Midwest,0,0.0,,0.0,,,
TX,Washington,Northeast,0,0.0,,0.0,,,
TX,West Virginia,West,0,0.0,,0.0,,,
TX,West Virginia,South,0,0.0,,0.0,,,
TX,West Virginia,Midwest,0,0.0,,0.0,,,
TX,West Virginia,Northeast,0,0.0,,0.0,,,
TX,Wisconsin,West,0,0.0,,0.0,,,
TX,Wisconsin,South,0,0.0,,0.0,,,
TX,Wisconsin,Midwest,0,0.0,,0.0,,,
TX,Wisconsin,Northeast,0,0.0,,0.0,,,
TX,Wyoming,West,0,0.0,,0.0,,,
TX,Wyoming,South,0,0.0,,0.0,,,
TX,Wyoming,Midwest,0,0.0,,0.0,,,
TX,Wyoming,Northeast,0,0.0,,0.0,,,
UT,Alabama,West,0,0.0,,0.0,,,
UT,Alabama,South,0,0.0,,0.0,,,
UT,Alabama,Midwest,0,0.0,,0.0,,,
UT,Alabama,Northeast,0,0.0,,0.0,,,
UT,Alaska,West,0,0.0,,0.0,,,
UT,Alaska,South,0,0.0,,0.0,,,
UT,Alaska,Midwest,0,0.0,,0.0,,,
UT,Alaska,Northeast,0,0.0,,0.0,,,
UT,Arizona,West,0,0.0,,0.0,,,
UT,Arizona,South,0,0.0,,0.0,,,
UT,Arizona,Midwest,0,0.0,,0.0,,,
UT,Arizona,Northeast,0,0.0,,0.0,,,
UT,Arkansas,West,0,0.0,,0.0,,,
UT,Arkansas,South,0,0.0,,0.0,,,
UT,Arkansas,Midwest,0,0.0,,0.0,,,
UT,Arkansas,Northeast,0,0.0,,0.0,,,
UT,California,West,0,0.0,,0.0,,,
UT,California,South,0,0.0,,0.0,,,
UT,California,Midwest,0,0.0,,0.0,,,
UT,California,Northeast,0,0.0,,0.0,,,
UT,Colorado,West,0,0.0,,0.0,,,
UT,Colorado,South,0,0.0,,0.0,,,
UT,Colorado,Midwest,0,0.0,,0.0,,,
UT,Colorado,Northeast,0,0.0,,0.0,,,
UT,Connecticut,West,0,0.0,,0.0,,,
UT,Connecticut,South,0,0.0,,0.0,,,
UT,Connecticut,Midwest,0,0.0,,0.0,,,
UT,Connecticut,Northeast,0,0.0,,0.0,,,
UT,Delaware,West,0,0.0,,0.0,,,
UT,Delaware,South,0,0.0,,0.0,,,
UT,Delaware,Midwest,0,0.0,,0.0,,,
UT,Delaware,Northeast,0,0.0,,0.0,,,
UT,District of Columbia,West,0,0.0,,0.0,,,
UT,District of Columbia,South,0,0.0,,0.0,,,
UT,District of Columbia,Midwest,0,0.0,,0.0,,,
UT,District of Columbia,Northeast,0,0.0,,0.0,,,
UT,Florida,West,0,0.0,,0.0,,,
UT,Florida,South,0,0.0,,0.0,,,
UT,Florida,Midwest,0,0.0,,0.0,,,
