state_abbr,state_fips,state_name,region,division,year,is_forecast_year,fatal_shootings,population,log_population,population_growth_1yr,fatal_shootings_per_1m,year_index,post_2020,unarmed_share,gun_share,vehicle_share,mental_illness_share,body_camera_share,male_share,median_age,multi_agency_share,avg_agency_count,unique_agencies,race_W_share,race_B_share,race_H_share,race_A_share,race_N_share,race_O_share,threat_shoot_share,threat_threat_share,threat_point_share,threat_attack_share,threat_move_share,threat_flee_share,threat_undetermined_share,flee_not_fleeing_share,flee_car_share,flee_foot_share,flee_other_share,agency_type_local_police_share,agency_type_sheriff_share,agency_type_state_police_share,agency_type_federal_share,agency_type_local_other_share,agency_type_state_other_share,agency_type_other_share,fatal_shootings_lag1,fatal_shootings_lag2,fatal_shootings_lag3,fatal_rate_per_1m_lag1,fatal_rate_per_1m_lag2,fatal_rate_per_1m_lag3,fatal_shootings_roll3_avg,fatal_shootings_roll3_sd,fatal_rate_per_1m_roll3_avg,fatal_rate_per_1m_roll3_sd,fatal_count_lag1_delta,fatal_rate_lag1_delta,prev_national_rate_per_1m,prev_national_rate_expected_count,unarmed_share_lag1,unarmed_share_roll3_avg,gun_share_lag1,gun_share_roll3_avg,vehicle_share_lag1,vehicle_share_roll3_avg,mental_illness_share_lag1,mental_illness_share_roll3_avg,body_camera_share_lag1,body_camera_share_roll3_avg,male_share_lag1,male_share_roll3_avg,median_age_lag1,median_age_roll3_avg,multi_agency_share_lag1,multi_agency_share_roll3_avg,avg_agency_count_lag1,avg_agency_count_roll3_avg,unique_agencies_lag1,unique_agencies_roll3_avg,race_W_share_lag1,race_W_share_roll3_avg,race_B_share_lag1,race_B_share_roll3_avg,race_H_share_lag1,race_H_share_roll3_avg,race_A_share_lag1,race_A_share_roll3_avg,race_N_share_lag1,race_N_share_roll3_avg,race_O_share_lag1,race_O_share_roll3_avg,threat_shoot_share_lag1,threat_shoot_share_roll3_avg,threat_threat_share_lag1,threat_threat_share_roll3_avg,threat_point_share_lag1,threat_point_share_roll3_avg,threat_attack_share_lag1,threat_attack_share_roll3_avg,threat_move_share_lag1,threat_move_share_roll3_avg,threat_flee_share_lag1,threat_flee_share_roll3_avg,threat_undetermined_share_lag1,threat_undetermined_share_roll3_avg,flee_not_fleeing_share_lag1,flee_not_fleeing_share_roll3_avg,flee_car_share_lag1,flee_car_share_roll3_avg,flee_foot_share_lag1,flee_foot_share_roll3_avg,flee_other_share_lag1,flee_other_share_roll3_avg,agency_type_local_police_share_lag1,agency_type_local_police_share_roll3_avg,agency_type_sheriff_share_lag1,agency_type_sheriff_share_roll3_avg,agency_type_state_police_share_lag1,agency_type_state_police_share_roll3_avg,agency_type_federal_share_lag1,agency_type_federal_share_roll3_avg,agency_type_local_other_share_lag1,agency_type_local_other_share_roll3_avg,agency_type_state_other_share_lag1,agency_type_state_other_share_roll3_avg,agency_type_other_share_lag1,agency_type_other_share_roll3_avg,region_Midwest,region_Northeast,region_South,region_West,division_East_North_Central,division_East_South_Central,division_Middle_Atlantic,division_Mountain,division_New_England,division_Pacific,division_South_Atlantic,division_West_North_Central,division_West_South_Central
AL,01,Alabama,South,East South Central,2025,True,,5193088,15.462839,0.005817,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,20.0,4.067359,5.666442,3.939437,23.333333,4.027682,4.557746,0.785704,-8.0,-1.599083,3.455844,17.946501,0.0,0.0,0.571429,0.69335,0.0,0.016667,0.285714,0.169376,0.190476,0.109469,0.952381,0.984127,40.5,39.833333,0.095238,0.104735,1.190476,1.136481,21.0,23.666667,0.428571,0.525616,0.285714,0.266502,0.047619,0.044034,0.0,0.0,0.0,0.0,0.0,0.0,0.285714,0.259031,0.047619,0.338287,0.142857,0.143596,0.142857,0.092447,0.047619,0.015873,0.0,0.0,0.333333,0.127778,0.0,0.0,0.238095,0.22017,0.047619,0.100356,0.0,0.028161,0.68,0.597868,0.2,0.340626,0.08,0.048172,0.04,0.013333,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,0,0,0,0
AR,05,Arkansas,South,West South Central,2015,False,5,2978048,14.906779,0.0,1.678952,0,0,0.2,0.4,0.0,0.2,0.0,1.0,36.0,0.2,1.2,6,0.8,0.2,0.0,0.0,0.0,0.0,0.4,0.2,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.333333,0.0,0.0,0.0,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2016,False,15,2989918,14.910757,0.003986,5.01686,1,0,0.0,0.6,0.0,0.2,0.066667,1.0,36.0,0.0,1.0,13,0.666667,0.133333,0.0,0.0,0.0,0.0,0.266667,0.333333,0.133333,0.0,0.2,0.0,0.066667,0.0,0.066667,0.133333,0.0,0.466667,0.533333,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,1.678952,0.0,0.0,5.0,0.0,1.678952,0.0,5.0,1.678952,3.103215,9.27836,0.2,0.2,0.4,0.4,0.0,0.0,0.2,0.2,0.0,0.0,1.0,1.0,36.0,36.0,0.2,0.2,1.2,1.2,6.0,6.0,0.8,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.2,0.2,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.333333,0.333333,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2017,False,12,3001345,14.914571,0.003822,3.998207,2,0,0.0,0.5,0.0,0.083333,0.166667,1.0,43.0,0.083333,1.083333,11,0.416667,0.333333,0.0,0.083333,0.0,0.0,0.25,0.166667,0.416667,0.083333,0.083333,0.0,0.0,0.0,0.083333,0.25,0.0,0.692308,0.230769,0.0,0.076923,0.0,0.0,0.0,15.0,5.0,0.0,5.01686,1.678952,0.0,10.0,5.0,3.347906,1.668954,10.0,3.337908,2.96958,8.912734,0.0,0.1,0.6,0.5,0.0,0.0,0.2,0.2,0.066667,0.033333,1.0,1.0,36.0,36.0,0.0,0.1,1.0,1.1,13.0,9.5,0.666667,0.733333,0.133333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.266667,0.333333,0.333333,0.266667,0.133333,0.066667,0.0,0.2,0.2,0.1,0.0,0.0,0.066667,0.033333,0.0,0.0,0.066667,0.033333,0.133333,0.066667,0.0,0.0,0.466667,0.483333,0.533333,0.433333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.083333,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2018,False,20,3009733,14.917362,0.002795,6.645108,3,0,0.0,0.6,0.05,0.1,0.05,1.0,37.5,0.0,1.0,20,0.65,0.35,0.0,0.0,0.0,0.0,0.3,0.15,0.3,0.25,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.6,0.4,0.0,0.0,0.0,0.0,0.0,12.0,15.0,5.0,3.998207,5.01686,1.678952,10.666667,4.189935,3.564673,1.396751,-3.0,-1.018653,3.027827,9.112951,0.0,0.066667,0.5,0.5,0.0,0.0,0.083333,0.161111,0.166667,0.077778,1.0,1.0,43.0,38.333333,0.083333,0.094444,1.083333,1.094444,11.0,10.0,0.416667,0.627778,0.333333,0.222222,0.0,0.0,0.083333,0.027778,0.0,0.0,0.0,0.0,0.25,0.305556,0.166667,0.233333,0.416667,0.183333,0.083333,0.161111,0.083333,0.094444,0.0,0.0,0.0,0.022222,0.0,0.0,0.083333,0.05,0.25,0.127778,0.0,0.0,0.692308,0.552991,0.230769,0.365812,0.0,0.0,0.076923,0.025641,0.0,0.0,0.0,0.055556,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2019,False,21,3017804,14.92004,0.002682,6.958702,4,0,0.047619,0.666667,0.190476,0.238095,0.095238,0.952381,36.0,0.0,1.0,15,0.47619,0.333333,0.0,0.0,0.0,0.0,0.333333,0.285714,0.095238,0.238095,0.0,0.0,0.047619,0.0,0.238095,0.142857,0.0,0.666667,0.285714,0.047619,0.0,0.0,0.0,0.0,20.0,12.0,15.0,6.645108,3.998207,5.01686,15.666667,3.299832,5.220058,1.090103,8.0,2.6469,3.036541,9.163686,0.0,0.0,0.6,0.566667,0.05,0.016667,0.1,0.127778,0.05,0.094444,1.0,1.0,37.5,38.833333,0.0,0.027778,1.0,1.027778,20.0,14.666667,0.65,0.577778,0.35,0.272222,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.3,0.272222,0.15,0.216667,0.3,0.283333,0.25,0.111111,0.0,0.094444,0.0,0.0,0.0,0.022222,0.0,0.0,0.1,0.083333,0.1,0.161111,0.0,0.0,0.6,0.586325,0.4,0.388034,0.0,0.0,0.0,0.025641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2020,False,11,3014399,14.918911,-0.001128,3.649152,5,0,0.090909,0.636364,0.0,0.272727,0.0,1.0,37.0,0.0,1.0,10,0.636364,0.363636,0.0,0.0,0.0,0.0,0.272727,0.272727,0.0,0.181818,0.090909,0.0,0.181818,0.0,0.090909,0.090909,0.090909,0.545455,0.181818,0.181818,0.090909,0.0,0.0,0.0,21.0,20.0,12.0,6.958702,6.645108,3.998207,17.666667,4.027682,5.867339,1.327862,1.0,0.313595,3.02523,9.11925,0.047619,0.015873,0.666667,0.588889,0.190476,0.080159,0.238095,0.140476,0.095238,0.103968,0.952381,0.984127,36.0,38.833333,0.0,0.027778,1.0,1.027778,15.0,15.333333,0.47619,0.514286,0.333333,0.338889,0.0,0.0,0.0,0.027778,0.0,0.0,0.0,0.0,0.333333,0.294444,0.285714,0.200794,0.095238,0.270635,0.238095,0.190476,0.0,0.027778,0.0,0.0,0.047619,0.015873,0.0,0.0,0.238095,0.140476,0.142857,0.164286,0.0,0.0,0.666667,0.652991,0.285714,0.305495,0.047619,0.015873,0.0,0.025641,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2021,False,13,3027127,14.923125,0.004222,4.294501,6,1,0.0,0.461538,0.0,0.0,0.153846,1.0,37.0,0.153846,1.153846,14,0.769231,0.076923,0.0,0.076923,0.0,0.0,0.307692,0.307692,0.076923,0.230769,0.0,0.0,0.076923,0.0,0.076923,0.076923,0.153846,0.466667,0.466667,0.066667,0.0,0.0,0.0,0.0,11.0,21.0,20.0,3.649152,6.958702,6.645108,17.333333,4.496913,5.750987,1.491726,-10.0,-3.30955,3.079214,9.321172,0.090909,0.046176,0.636364,0.634343,0.0,0.080159,0.272727,0.203608,0.0,0.048413,1.0,0.984127,37.0,36.833333,0.0,0.0,1.0,1.0,10.0,15.0,0.636364,0.587518,0.363636,0.34899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.272727,0.30202,0.272727,0.236147,0.0,0.131746,0.181818,0.223304,0.090909,0.030303,0.0,0.0,0.181818,0.076479,0.0,0.0,0.090909,0.143001,0.090909,0.111255,0.090909,0.030303,0.545455,0.60404,0.181818,0.289177,0.181818,0.076479,0.090909,0.030303,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2022,False,16,3047429,14.929809,0.006707,5.250327,7,1,0.0,0.75,0.0,0.125,0.0625,0.9375,40.0,0.25,1.3125,17,0.5,0.1875,0.0,0.0,0.0,0.0,0.5625,0.1875,0.125,0.125,0.0,0.0,0.0,0.0,0.1875,0.0625,0.0,0.52381,0.238095,0.190476,0.047619,0.0,0.0,0.0,13.0,11.0,21.0,4.294501,3.649152,6.958702,15.0,4.320494,4.967452,1.432464,2.0,0.645349,3.161697,9.635046,0.0,0.046176,0.461538,0.58819,0.0,0.063492,0.0,0.170274,0.153846,0.083028,1.0,0.984127,37.0,36.666667,0.153846,0.051282,1.153846,1.051282,14.0,13.0,0.769231,0.627262,0.076923,0.257964,0.0,0.0,0.076923,0.025641,0.0,0.0,0.0,0.0,0.307692,0.304584,0.307692,0.288711,0.076923,0.057387,0.230769,0.216894,0.0,0.030303,0.0,0.0,0.076923,0.10212,0.0,0.0,0.076923,0.135309,0.076923,0.103563,0.153846,0.081585,0.466667,0.559596,0.466667,0.3114,0.066667,0.098701,0.0,0.030303,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2023,False,13,3069856,14.937141,0.007359,4.234726,8,1,0.076923,0.615385,0.153846,0.153846,0.076923,0.923077,41.0,0.230769,1.307692,16,0.615385,0.153846,0.076923,0.0,0.0,0.0,0.230769,0.230769,0.153846,0.153846,0.076923,0.0,0.076923,0.0,0.307692,0.153846,0.0,0.411765,0.470588,0.058824,0.058824,0.0,0.0,0.0,16.0,13.0,11.0,5.250327,4.294501,3.649152,13.333333,2.054805,4.397993,0.657761,3.0,0.955826,3.284467,10.082842,0.0,0.030303,0.75,0.615967,0.0,0.0,0.125,0.132576,0.0625,0.072115,0.9375,0.979167,40.0,38.0,0.25,0.134615,1.3125,1.155449,17.0,13.666667,0.5,0.635198,0.1875,0.209353,0.0,0.0,0.0,0.025641,0.0,0.0,0.0,0.0,0.5625,0.380973,0.1875,0.255973,0.125,0.067308,0.125,0.179196,0.0,0.030303,0.0,0.0,0.0,0.086247,0.0,0.0,0.1875,0.118444,0.0625,0.076777,0.0,0.081585,0.52381,0.511977,0.238095,0.295527,0.190476,0.14632,0.047619,0.046176,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2024,False,17,3096080,14.945647,0.008542,5.490814,9,1,0.0,0.588235,0.0,0.058824,0.117647,0.882353,36.5,0.176471,1.235294,16,0.529412,0.176471,0.058824,0.0,0.0,0.0,0.411765,0.176471,0.0,0.0,0.117647,0.0,0.294118,0.0,0.235294,0.0,0.0,0.52381,0.142857,0.285714,0.047619,0.0,0.0,0.0,13.0,16.0,13.0,4.234726,5.250327,4.294501,14.0,1.414214,4.593185,0.46531,-3.0,-1.015601,3.456518,10.701657,0.076923,0.025641,0.615385,0.608974,0.153846,0.051282,0.153846,0.092949,0.076923,0.097756,0.923077,0.953526,41.0,39.333333,0.230769,0.211538,1.307692,1.258013,16.0,15.666667,0.615385,0.628205,0.153846,0.139423,0.076923,0.025641,0.0,0.025641,0.0,0.0,0.0,0.0,0.230769,0.366987,0.230769,0.241987,0.153846,0.11859,0.153846,0.169872,0.076923,0.025641,0.0,0.0,0.076923,0.051282,0.0,0.0,0.307692,0.190705,0.153846,0.097756,0.0,0.051282,0.411765,0.467414,0.470588,0.391783,0.058824,0.105322,0.058824,0.035481,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AR,05,Arkansas,South,West South Central,2025,True,,3114791,14.951673,0.006043,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,13.0,16.0,5.490814,4.234726,5.250327,15.333333,1.699673,4.991956,0.544369,4.0,1.256088,3.455844,10.764231,0.0,0.025641,0.588235,0.651207,0.0,0.051282,0.058824,0.112557,0.117647,0.08569,0.882353,0.91431,36.5,39.166667,0.176471,0.21908,1.235294,1.285162,16.0,16.333333,0.529412,0.548265,0.176471,0.172606,0.058824,0.045249,0.0,0.0,0.0,0.0,0.0,0.0,0.411765,0.401678,0.176471,0.198247,0.0,0.092949,0.0,0.092949,0.117647,0.064857,0.0,0.0,0.294118,0.12368,0.0,0.0,0.235294,0.243495,0.0,0.072115,0.0,0.0,0.52381,0.486461,0.142857,0.283847,0.285714,0.178338,0.047619,0.051354,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1
AZ,04,Arizona,West,Mountain,2015,False,42,6829676,15.736788,0.0,6.149633,0,0,0.071429,0.595238,0.0,0.285714,0.047619,0.928571,36.5,0.119048,1.214286,27,0.642857,0.02381,0.285714,0.0,0.047619,0.0,0.309524,0.261905,0.285714,0.095238,0.02381,0.0,0.0,0.0,0.166667,0.047619,0.0,0.745098,0.176471,0.019608,0.039216,0.0,0.0,0.019608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2016,False,49,6941072,15.752967,0.016311,7.059428,1,0,0.081633,0.469388,0.0,0.306122,0.244898,0.897959,29.5,0.040816,1.040816,27,0.44898,0.040816,0.346939,0.0,0.122449,0.0,0.22449,0.306122,0.183673,0.163265,0.081633,0.0,0.040816,0.0,0.204082,0.122449,0.040816,0.784314,0.117647,0.039216,0.019608,0.019608,0.0,0.019608,42.0,0.0,0.0,6.149633,0.0,0.0,42.0,0.0,6.149633,0.0,42.0,6.149633,3.103215,21.539642,0.071429,0.071429,0.595238,0.595238,0.0,0.0,0.285714,0.285714,0.047619,0.047619,0.928571,0.928571,36.5,36.5,0.119048,0.119048,1.214286,1.214286,27.0,27.0,0.642857,0.642857,0.02381,0.02381,0.285714,0.285714,0.0,0.0,0.047619,0.047619,0.0,0.0,0.309524,0.309524,0.261905,0.261905,0.285714,0.285714,0.095238,0.095238,0.02381,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.166667,0.166667,0.047619,0.047619,0.0,0.0,0.745098,0.745098,0.176471,0.176471,0.019608,0.019608,0.039216,0.039216,0.0,0.0,0.0,0.0,0.019608,0.019608,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2017,False,44,7044008,15.767688,0.01483,6.246444,2,0,0.045455,0.613636,0.0,0.136364,0.090909,0.931818,34.0,0.068182,1.068182,22,0.431818,0.113636,0.386364,0.0,0.0,0.0,0.272727,0.295455,0.204545,0.159091,0.045455,0.0,0.0,0.0,0.159091,0.113636,0.045455,0.787234,0.170213,0.021277,0.021277,0.0,0.0,0.0,49.0,42.0,0.0,7.059428,6.149633,0.0,45.5,3.5,6.604531,0.454898,7.0,0.909795,2.96958,20.917744,0.081633,0.076531,0.469388,0.532313,0.0,0.0,0.306122,0.295918,0.244898,0.146259,0.897959,0.913265,29.5,33.0,0.040816,0.079932,1.040816,1.127551,27.0,27.0,0.44898,0.545918,0.040816,0.032313,0.346939,0.316327,0.0,0.0,0.122449,0.085034,0.0,0.0,0.22449,0.267007,0.306122,0.284014,0.183673,0.234694,0.163265,0.129252,0.081633,0.052721,0.0,0.0,0.040816,0.020408,0.0,0.0,0.204082,0.185374,0.122449,0.085034,0.040816,0.020408,0.784314,0.764706,0.117647,0.147059,0.039216,0.029412,0.019608,0.029412,0.019608,0.009804,0.0,0.0,0.019608,0.019608,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2018,False,61,7158024,15.783745,0.016186,8.521905,3,0,0.065574,0.704918,0.04918,0.114754,0.04918,0.934426,39.0,0.0,1.0,26,0.47541,0.081967,0.327869,0.0,0.032787,0.0,0.278689,0.344262,0.196721,0.114754,0.065574,0.0,0.0,0.0,0.081967,0.147541,0.065574,0.836066,0.065574,0.016393,0.081967,0.0,0.0,0.0,44.0,49.0,42.0,6.246444,7.059428,6.149633,45.0,2.94392,6.485168,0.407982,-5.0,-0.812984,3.027827,21.673259,0.045455,0.066172,0.613636,0.559421,0.0,0.0,0.136364,0.242733,0.090909,0.127809,0.931818,0.91945,34.0,33.333333,0.068182,0.076015,1.068182,1.107761,22.0,25.333333,0.431818,0.507885,0.113636,0.059421,0.386364,0.339672,0.0,0.0,0.0,0.056689,0.0,0.0,0.272727,0.268914,0.295455,0.287827,0.204545,0.224644,0.159091,0.139198,0.045455,0.050299,0.0,0.0,0.0,0.013605,0.0,0.0,0.159091,0.176613,0.113636,0.094568,0.045455,0.028757,0.787234,0.772215,0.170213,0.154777,0.021277,0.0267,0.021277,0.0267,0.0,0.006536,0.0,0.0,0.0,0.013072,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2019,False,35,7278717,15.800465,0.016861,4.80854,4,0,0.085714,0.6,0.085714,0.114286,0.114286,0.971429,30.0,0.0,1.0,14,0.285714,0.085714,0.485714,0.0,0.057143,0.0,0.257143,0.114286,0.257143,0.2,0.057143,0.057143,0.057143,0.0,0.142857,0.2,0.057143,0.685714,0.142857,0.114286,0.028571,0.0,0.0,0.028571,61.0,44.0,49.0,8.521905,6.246444,7.059428,51.333333,7.133645,7.275926,0.941483,17.0,2.275461,3.036541,22.102123,0.065574,0.06422,0.704918,0.595981,0.04918,0.016393,0.114754,0.185747,0.04918,0.128329,0.934426,0.921401,39.0,34.166667,0.0,0.036333,1.0,1.036333,26.0,25.0,0.47541,0.452069,0.081967,0.078807,0.327869,0.353724,0.0,0.0,0.032787,0.051745,0.0,0.0,0.278689,0.258635,0.344262,0.31528,0.196721,0.19498,0.114754,0.145703,0.065574,0.06422,0.0,0.0,0.0,0.013605,0.0,0.0,0.081967,0.14838,0.147541,0.127875,0.065574,0.050615,0.836066,0.802538,0.065574,0.117811,0.016393,0.025629,0.081967,0.040951,0.0,0.006536,0.0,0.0,0.0,0.006536,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2020,False,45,7186647,15.787735,-0.012649,6.261613,5,0,0.111111,0.533333,0.044444,0.222222,0.288889,0.933333,39.0,0.022222,1.044444,28,0.333333,0.111111,0.377778,0.0,0.022222,0.0,0.222222,0.177778,0.288889,0.177778,0.088889,0.0,0.044444,0.0,0.111111,0.111111,0.022222,0.702128,0.170213,0.021277,0.06383,0.0,0.0,0.042553,35.0,61.0,44.0,4.80854,8.521905,6.246444,46.666667,10.780641,6.525629,1.528775,-26.0,-3.713365,3.02523,21.741259,0.085714,0.065581,0.6,0.639518,0.085714,0.044965,0.114286,0.121801,0.114286,0.084792,0.971429,0.945891,30.0,34.333333,0.0,0.022727,1.0,1.022727,14.0,20.666667,0.285714,0.397647,0.085714,0.093773,0.485714,0.399982,0.0,0.0,0.057143,0.029977,0.0,0.0,0.257143,0.26952,0.114286,0.251334,0.257143,0.21947,0.2,0.157948,0.057143,0.056057,0.057143,0.019048,0.057143,0.019048,0.0,0.0,0.142857,0.127972,0.2,0.153726,0.057143,0.056057,0.685714,0.769671,0.142857,0.126215,0.114286,0.050652,0.028571,0.043938,0.0,0.0,0.0,0.0,0.028571,0.009524,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2021,False,37,7274022,15.79982,0.012158,5.086594,6,1,0.027027,0.513514,0.081081,0.081081,0.216216,0.972973,31.0,0.054054,1.054054,22,0.486486,0.081081,0.216216,0.0,0.0,0.0,0.189189,0.27027,0.243243,0.135135,0.081081,0.027027,0.027027,0.0,0.216216,0.189189,0.108108,0.692308,0.179487,0.051282,0.051282,0.0,0.0,0.025641,45.0,35.0,61.0,6.261613,4.80854,8.521905,47.0,10.708252,6.530686,1.527868,10.0,1.453073,3.079214,22.398272,0.111111,0.087466,0.533333,0.61275,0.044444,0.05978,0.222222,0.150421,0.288889,0.150785,0.933333,0.946396,39.0,36.0,0.022222,0.007407,1.044444,1.014815,28.0,22.666667,0.333333,0.364819,0.111111,0.092931,0.377778,0.39712,0.0,0.0,0.022222,0.037384,0.0,0.0,0.222222,0.252685,0.177778,0.212109,0.288889,0.247584,0.177778,0.164177,0.088889,0.070535,0.0,0.019048,0.044444,0.033862,0.0,0.0,0.111111,0.111978,0.111111,0.152884,0.022222,0.048313,0.702128,0.741303,0.170213,0.126215,0.021277,0.050652,0.06383,0.058123,0.0,0.0,0.0,0.0,0.042553,0.023708,0,0,0,1,0,0,0,1,0,0,0,0,0
AZ,04,Arizona,West,Mountain,2022,False,52,7370065,15.812937,0.013204,7.055569,7,1,0.057692,0.519231,0.057692,0.115385,0.211538,0.942308,32.5,0.038462,1.057692,28,0.365385,0.115385,0.25,0.0,0.019231,0.0,0.211538,0.384615,0.115385,0.096154,0.096154,0.038462,0.057692,0.0,0.153846,0.153846,0.019231,0.727273,0.127273,0.072727,0.036364,0.0,0.0,0.036364,37.0,45.0,35.0,5.086594,6.261613,4.80854,39.0,4.320494,5.385582,0.629762,-8.0,-1.175018,3.161697,23.30191,0.027027,0.074617,0.513514,0.548949,0.081081,0.070413,0.081081,0.139196,0.216216,0.206464,0.972973,0.959245,31.0,33.333333,0.054054,0.025425,1.054054,1.032833,22.0,21.333333,0.486486,0.368511,0.081081,0.092635,0.216216,0.359903,0.0,0.0,0.0,0.026455,0.0,0.0,0.189189,0.222851,0.27027,0.187445,0.243243,0.263092,0.135135,0.170971,0.081081,0.075704,0.027027,0.028057,0.027027,0.042871,0.0,0.0,0.216216,0.156728,0.189189,0.166767,0.108108,0.062491,0.692308,0.693383,0.179487,0.164186,0.051282,0.062281,0.051282,0.047894,0.0,0.0,0.0,0.0,0.025641,0.032255,0,0,0,1,0,0,0,1,0,0,0,0,0
