year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url,region,is_nm,year_centered,land_area_sqmi,population_density,log_density,log_population,gun_share,unarmed_share,mental_illness_share,bodycam_share,race_missing_share,unique_agencies_with_shootings,agency_event_rows,multi_agency_rows,local_police_agency_share,sheriff_agency_share,state_agency_agency_share,other_agency_share,federal_agency_share,unique_agencies_per_1m,multi_agency_share,top_city,top_city_count,top_city_share,city_hhi,num_cities_with_incidents,top_county,top_county_count,top_county_share,county_hhi,num_counties_with_incidents,log_density_z,gun_share_z,unarmed_share_z,mental_illness_share_z,bodycam_share_z,race_missing_share_z,unique_agencies_per_1m_z,sheriff_agency_share_z,local_police_agency_share_z,multi_agency_share_z,top_city_share_z,top_county_share_z,city_hhi_z,county_hhi_z
2022,MA,25,Massachusetts,5,7025465,0.0712,0.7117,0,0.0,0,0.0,3,0.427,1,0.1423,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,7800,900.7006410256411,6.803172950486614,15.765051963164296,0.0,0.0,0.6,0.2,0.0,5.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.7116966634948718,0.0,Boston,10,0.16393442622950818,0.05079279763504434,41,Middlesex,6,0.1875,0.140625,9,1.4192164604661521,-2.703443859950214,-0.5784505252305222,2.379744997026415,0.12517436573969148,-0.6865966868886731,-1.1969084840979607,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.234890221977636,-0.5717062697625191,-0.2708683675382368,-0.18756457738208904
2022,MD,24,Maryland,11,6183257,0.1779,1.779,1,0.1617,4,0.6469,2,0.3235,5,0.8086,11,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,9707,636.9894921190893,6.456753159547705,15.63735571325993,0.36363636363636365,0.09090909090909091,0.18181818181818182,0.45454545454545453,0.0,9.0,12.0,2.0,0.6363636363636364,0.2727272727272727,0.0,0.0,0.09090909090909091,1.4555435751740549,0.16666666666666666,Baltimore,33,0.2558139534883721,0.0767381767922601,67,Baltimore City,14,0.23333333333333334,0.14999999999999997,14,1.191055253980717,-1.0175672684766413,0.47415429121149205,-0.12669937951712823,1.4229901305458201,-0.6865966868886731,-0.7936902213285139,0.12336576293087456,-0.20126638619567364,0.1424425654522264,0.37711964140973325,-0.32770725462700745,-0.08673925357711484,-0.13289492572365816
2022,ME,23,Maine,5,1391585,0.3593,3.593,1,0.7186,3,2.1558,2,1.4372,0,0.0,5,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,30843,45.1183412767889,3.8092888440315313,14.14595394324236,0.6,0.2,0.4,0.0,0.0,6.0,6.0,2.0,0.4,0.6,0.0,0.0,0.0,4.311630263332819,0.3333333333333333,Presque Isle,4,0.08163265306122448,0.03206997084548104,39,Cumberland,5,0.1724137931034483,0.12009512485136742,11,-0.5526345355608687,0.07825251598118074,1.7372800709419092,1.1810107299838508,-0.8945380208936955,-0.6865966868886731,0.7545131719188986,1.715700215619521,-1.189760841176863,1.0870695313146321,-0.7831026307261829,-0.6520194252146468,-0.4037404865664559,-0.3072830971652169
2022,MI,26,Michigan,20,10043906,0.1991,1.9913,2,0.1991,13,1.2943,5,0.4978,5,0.4978,16,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,56539,177.64562514370613,5.179790695897022,16.12247664039463,0.65,0.1,0.25,0.25,0.2,16.0,21.0,2.0,0.7619047619047619,0.23809523809523808,0.0,0.0,0.0,1.5930057489586222,0.09523809523809523,Detroit,33,0.1774193548387097,0.0404092958723552,111,Wayne,24,0.24,0.08700000000000001,37,0.3500141126720985,0.3100605473087972,0.5794147728556935,0.2819600297019277,0.3801024623980382,0.5762311702154923,-0.719175885058969,-0.045135237353638245,0.3237581411752877,-0.262397562774519,-0.1450670637385447,-0.2922164887891149,-0.34455798170007,-0.5002749848683146
2022,MN,27,Minnesota,9,5727565,0.1571,1.5713,0,0.0,3,0.5238,4,0.6984,5,0.873,9,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,79627,71.92993582578774,4.27569253170297,15.560801042001392,0.3333333333333333,0.0,0.4444444444444444,0.5555555555555556,0.0,9.0,10.0,2.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.571348382776974,0.2,Minneapolis,15,0.14150943396226415,0.04449982200071199,67,Hennepin,14,0.22950819672131148,0.12012899758129533,28,-0.24544877172228446,-1.1580569844327726,-0.5784505252305222,1.4473961226599759,1.9379963864212684,-0.6865966868886731,-0.730915727533024,0.41824251342877206,-0.07453632786475202,0.3313679586247077,-0.38426317657797443,-0.3480708087962901,-0.3155283442033413,-0.3070855707283231
2022,MO,29,Missouri,29,6179285,0.4693,4.6931,1,0.1618,18,2.913,3,0.4855,4,0.6473,25,4,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,68742,89.89096913095342,4.498597481826038,15.636713126947718,0.6206896551724138,0.034482758620689655,0.10344827586206896,0.13793103448275862,0.13793103448275862,24.0,37.0,13.0,0.7941176470588235,0.17647058823529413,0.0,0.0,0.029411764705882353,3.883944501669692,0.35135135135135137,Kansas City,42,0.16279069767441862,0.06261642930112374,102,Jackson,31,0.2198581560283688,0.08918062471706655,43,-0.09863769544453296,0.1741730806684704,-0.17918662933872373,-0.5964228383896064,-0.19128809907756658,0.18431907663144087,0.5226768799058847,-0.3449678996246095,0.4584753880564776,1.1891913654619195,-0.24250860201980226,-0.3994439089801946,-0.18695844241107246,-0.4875588255424701
2022,MS,28,Mississippi,13,2941237,0.442,4.4199,0,0.0,10,3.3999,2,0.68,0,0.0,11,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,46923,62.68220275770944,4.138077559782087,14.89434079912444,0.7692307692307693,0.0,0.15384615384615385,0.0,0.15384615384615385,14.0,14.0,2.0,0.6153846153846154,0.38461538461538464,0.0,0.0,0.0,4.759902041215992,0.14285714285714285,Jackson,11,0.08088235294117647,0.0263840830449827,80,Harrison,10,0.136986301369863,0.05835991743291424,31,-0.33608561997748393,0.8628335450900361,-0.5784505252305222,-0.2943545217608435,-0.8945380208936955,0.28480935703760796,0.9975085580509598,0.6677536100039162,-0.2890025804247731,0.007495856043311263,-0.7881003825395588,-0.8406217472157296,-0.44409208352883617,-0.6672876075255181
2022,MT,30,Montana,7,1121533,0.6241,6.2415,0,0.0,3,2.6749,0,0.0,1,0.8916,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,2.5,145546,7.705694419633655,2.0419595905557206,13.930207057386893,0.42857142857142855,0.0,0.0,0.14285714285714285,0.14285714285714285,7.0,9.0,4.0,0.5714285714285714,0.2857142857142857,0.0,0.0,0.14285714285714285,6.241457005723416,0.4444444444444444,Billings,17,0.2463768115942029,0.09514807813484562,34,Yellowstone,11,0.3235294117647059,0.14359861591695502,15,-1.7166441714917287,-0.7165178771420749,-0.5784505252305222,-1.2164578041012775,-0.1661720304412763,0.21542321104287349,1.8006173827385104,0.1865536380375669,-0.47283079690479174,1.7168208418895696,0.3142588051197804,0.15246193023859855,0.0439120967763138,-0.17022414577185999
2022,NC,37,North Carolina,32,10705768,0.2989,2.989,0,0.0,20,1.8682,9,0.8407,5,0.467,30,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,48618,220.2017359825579,5.394544107920346,16.186293219609126,0.625,0.0,0.28125,0.15625,0.0625,28.0,35.0,6.0,0.6363636363636364,0.36363636363636365,0.0,0.0,0.0,2.6154125514395603,0.17142857142857143,Charlotte,29,0.09385113268608414,0.018422513379625267,166,Mecklenburg,22,0.1286549707602339,0.0381997879689477,64,0.4914563710699339,0.19415653164498897,-0.5784505252305222,0.4692622589273283,-0.09788771883636196,-0.2919629815436215,-0.1649582251248895,0.5656808886777209,-0.20126638619567364,0.16943190733400948,-0.7017152937523707,-0.8849745427833915,-0.5005937349149678,-0.7848499814118034
2022,ND,38,North Dakota,3,780191,0.3845,3.8452,2,2.5635,1,1.2817,1,1.2817,0,0.0,3,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,69001,11.30695207315836,2.425417764256441,13.567294040484441,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0,0.0,2.0,3.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,2.5634748414170376,0.0,Bismarck,3,0.1111111111111111,0.0699588477366255,18,Cass,3,0.2,0.12000000000000002,10,-1.4640885097290703,-1.1580569844327726,7.140651462010915,0.7814326409696626,-0.8945380208936955,-0.6865966868886731,-0.19311218110519898,0.41824251342877206,-0.07453632786475202,-0.8021844004101795,-0.586746515036211,-0.5051610838164705,-0.13485078221198263,-0.30783781103063723
2022,NE,31,Nebraska,4,1972595,0.2028,2.0278,1,0.5069,2,1.0139,0,0.0,2,1.0139,4,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,76824,25.67680672706446,3.2455881224552665,14.494860492773075,0.5,0.25,0.0,0.5,0.0,3.0,4.0,0.0,0.75,0.25,0.0,0.0,0.0,1.5208393005153111,0.0,Omaha,20,0.4166666666666667,0.21093750000000008,21,Douglas,13,0.5652173913043478,0.36105860113421545,8,-0.9239026908327249,-0.38536354667405165,2.3162127199850167,-1.2164578041012775,1.654742945689772,-0.6865966868886731,-0.7582952650209885,0.012786981494163109,0.2739713325452829,-0.8021844004101795,1.4485601456733053,1.4391156533898202,0.8656462300457448,1.0978784293188275
2022,NH,33,New Hampshire,4,1396647,0.2864,2.864,0,0.0,1,0.716,1,0.716,1,0.716,3,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,8953,155.99765441751367,5.04984097135133,14.149584921985486,0.25,0.0,0.25,0.25,0.25,4.0,5.0,2.0,1.0,0.0,0.0,0.0,0.0,2.8640021422736024,0.4,Manchester,6,0.18181818181818182,0.06336088154269973,25,Hillsborough,7,0.3888888888888889,0.23456790123456794,7,0.2644257984062318,-1.544403703312133,-0.5784505252305222,0.2819600297019277,0.3801024623980382,0.8919381344915336,-0.030204875497619414,-1.203579614309664,1.3194943137753872,1.464920317659595,-0.11576646131830641,0.5004106149238202,-0.18167521525924896,0.36025682915404134
2022,NJ,34,New Jersey,8,9298402,0.086,0.8604,0,0.0,3,0.3226,0,0.0,1,0.1075,6,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,7354,1264.400598313843,7.142353453541163,16.04535311540238,0.375,0.0,0.0,0.125,0.25,9.0,9.0,2.0,0.7777777777777778,0.2222222222222222,0.0,0.0,0.0,0.9679082491808808,0.2222222222222222,Newark,9,0.08333333333333333,0.02657750342935528,68,Essex,8,0.12307692307692308,0.082603550295858,17,1.6426096811118802,-0.9648836249930922,-0.5784505252305222,-1.2164578041012775,-0.2572177792478287,0.8919381344915336,-1.0580234677597138,-0.12236486248403995,0.3901405526819612,0.457318220739695,-0.7717743932825306,-0.9146699204075391,-0.4427194181389516,-0.5259125714133019
2022,NM,35,New Mexico,30,2112859,1.4199,14.1988,2,0.9466,16,7.5727,7,3.313,5,2.3665,22,8,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,1,2.5,121298,17.418745568764532,2.8575469578535158,14.563552564603562,0.5333333333333333,0.06666666666666667,0.23333333333333334,0.16666666666666666,0.26666666666666666,14.0,32.0,4.0,0.5714285714285714,0.35714285714285715,0.0,0.0,0.07142857142857142,6.626092891196242,0.125,Albuquerque,77,0.3532110091743119,0.14447437084420497,61,Bernalillo,44,0.3793103448275862,0.174346016646849,23,-1.1794768312176835,-0.23082485912230752,0.19345967349362156,0.18206550744838068,-0.044777698699206434,0.997173789250214,2.0091175608047616,0.5340869511243748,-0.47283079690479174,-0.09371417601337503,1.0258817816060244,0.4494181352716755,0.3939708304154153,0.009077154207392609
2022,NV,32,Nevada,15,3177672,0.472,4.7204,0,0.0,10,3.147,0,0.0,2,0.6294,14,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,2.5,109781,28.945555241799582,3.365416659996822,14.97165941118656,0.6666666666666666,0.0,0.0,0.13333333333333333,0.06666666666666667,6.0,15.0,0.0,0.8666666666666667,0.06666666666666667,0.0,0.0,0.06666666666666667,1.8881747392430686,0.0,Las Vegas,86,0.5029239766081871,0.27786327416983003,29,Clark,59,0.6276595744680851,0.4631054775916703,6,-0.8449804571382651,0.387329891084669,-0.5784505252305222,-1.2164578041012775,-0.2147297631381042,-0.2656540678539514,-0.5591731672722778,-0.8792151887619767,0.7618820571193317,-0.8021844004101795,2.0231203991750344,1.7715337885504703,1.340604927869428,1.6929575961198948
2022,NY,36,New York,21,19713025,0.1065,1.0653,0,0.0,13,0.6595,4,0.2029,5,0.2536,21,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,47126,418.30465136018336,6.036209998061643,16.796790142745962,0.6190476190476191,0.0,0.19047619047619047,0.23809523809523808,0.0,8.0,21.0,0.0,0.9473684210526315,0.0,0.0,0.0,0.05263157894736842,0.4058230535394745,0.0,New York,48,0.24120603015075376,0.07199313148657861,98,Kings,20,0.17094017094017094,0.07107896851486596,32,0.9140744416437566,0.16656033743932047,-0.5784505252305222,-0.07480612120359742,0.31940529652700317,-0.6865966868886731,-1.36271387186897,-1.203579614309664,1.099384212463786,-0.8021844004101795,0.2798162112229342,-0.6598644220842076,-0.12041388143845116,-0.5931173577040684
2022,OH,39,Ohio,38,11764950,0.323,3.2299,3,0.255,27,2.295,5,0.425,15,1.275,37,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,40861,287.92613983994517,5.662703988355662,16.280635330240816,0.7105263157894737,0.07894736842105263,0.13157894736842105,0.39473684210526316,0.02631578947368421,35.0,39.0,2.0,0.5588235294117647,0.4117647058823529,0.0,0.0,0.029411764705882353,2.974938270030897,0.05128205128205128,Columbus,51,0.16721311475409836,0.03926901370599301,150,Franklin,40,0.22727272727272727,0.08070764462809916,43,0.6680735374428023,0.5906702694422272,0.3356536574691217,-0.42781683894169587,1.1180522158827262,-0.5204351267433883,0.029930445373294128,0.7998477199554629,-0.5255462413365615,-0.511529949375593,-0.21305086585675884,-0.35997158720690986,-0.3526503338559469,-0.5369684116728881
2022,OK,40,Oklahoma,28,4025327,0.6956,6.956,1,0.2484,18,4.4717,1,0.2484,4,0.9937,22,6,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,68595,58.68251330271886,4.072141783010589,15.208116707770854,0.6428571428571429,0.03571428571428571,0.03571428571428571,0.14285714285714285,0.21428571428571427,28.0,35.0,12.0,0.696969696969697,0.2727272727272727,0.0,0.030303030303030304,0.0,6.955956621660799,0.34285714285714286,Oklahoma City,47,0.17803030303030304,0.06238521579430669,120,Oklahoma,27,0.20454545454545456,0.08907254361799817,43,-0.37951266073045403,0.276945114261995,-0.1649272044854452,-1.0023981135579625,-0.1661720304412763,0.6664331600086468,2.1879273108490462,0.12336576293087456,0.05219373046617006,1.1410482150781984,-0.1409975356246227,-0.4809628343815437,-0.18859931795534934,-0.4881890928530758
2022,OR,41,Oregon,23,4245964,0.5417,5.4169,4,0.9421,11,2.5907,3,0.7066,2,0.471,16,7,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,2.5,95988,44.23432095678626,3.789500980004509,15.261479442641331,0.4782608695652174,0.17391304347826086,0.13043478260869565,0.08695652173913043,0.30434782608695654,22.0,30.0,14.0,0.6,0.4,0.0,0.0,0.0,5.181391081036014,0.4666666666666667,Portland,31,0.18787878787878787,0.05557392102846649,72,Multnomah,16,0.18823529411764706,0.09979238754325258,20,-0.5656673444484284,-0.486149647251276,1.4352282540498527,-0.4346745864648226,-0.4511848093139621,1.2350978782698396,1.225985783329662,0.7426069389764595,-0.35334245619277976,1.8427711040045573,-0.07539674242820042,-0.5677918470598105,-0.2369377007773011,-0.42567707864225907
2022,PA,42,Pennsylvania,23,12984655,0.1771,1.7713,0,0.0,20,1.5403,5,0.3851,1,0.077,21,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,44743,290.20528350803477,5.6705885467214125,16.379278833607806,0.8695652173913043,0.0,0.21739130434782608,0.043478260869565216,0.08695652173913043,12.0,23.0,0.0,0.9285714285714286,0.0,0.0,0.0,0.07142857142857142,0.9241677965259762,0.0,Philadelphia,42,0.18584070796460178,0.04381705693476389,135,Philadelphia,22,0.16666666666666666,0.06657483930211203,40,0.6732665154319027,1.328000163138764,-0.5784505252305222,0.08651422529281393,-0.6728614151038288,-0.1375410968433839,-1.0817339235743997,-1.203579614309664,1.0207734619953575,-0.8021844004101795,-0.08897240010805896,-0.6826149130059337,-0.3203737899328043,-0.6193828697132227
2022,RI,44,Rhode Island,1,1098275,0.0911,0.9105,0,0.0,0,0.0,0,0.0,0,0.0,1,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,1034,1062.1615087040618,6.968061269997934,13.909251325066307,0.0,0.0,0.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,1.8210375361362137,1.0,Pawtucket,2,0.25,0.1875,6,Providence,4,0.6666666666666666,0.5,3,1.527816254412951,-2.703443859950214,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,-0.6865966868886731,-0.5955663363221226,-1.203579614309664,-2.8625976111450298,4.865577394764256,0.3383928761953872,1.9791925248360123,0.6993150277798644,1.9081054028577682
2022,SC,45,South Carolina,21,5288957,0.3971,3.9705,2,0.3781,9,1.7017,4,0.7563,4,0.7563,20,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,30061,175.94082033199163,5.170147690380396,15.481131619933766,0.42857142857142855,0.09523809523809523,0.19047619047619047,0.19047619047619047,0.047619047619047616,20.0,23.0,4.0,0.30434782608695654,0.6521739130434783,0.0,0.0,0.043478260869565216,3.781463906777839,0.17391304347826086,Greenville,12,0.07142857142857142,0.02026643990929704,93,Greenville,17,0.18681318681318682,0.08924042989977057,25,0.3436629750339857,-0.7165178771420749,0.5242783300896832,-0.07480612120359742,0.07661663304286344,-0.38592338757815764,0.4671250630050244,1.9695506356133634,-1.5897870252996855,0.18351330309841798,-0.8510720553880962,-0.5753625986606538,-0.4875077608746368,-0.487210075835185
2022,SD,46,South Dakota,7,909156,0.7699,7.6994,0,0.0,5,5.4996,4,4.3997,4,4.3997,6,1,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,75811,11.99240215799818,2.484273295761524,13.720271975596791,0.7142857142857143,0.0,0.5714285714285714,0.5714285714285714,0.14285714285714285,5.0,9.0,4.0,0.75,0.25,0.0,0.0,0.0,5.499606228194061,0.4444444444444444,Rapid City,13,0.37142857142857144,0.19510204081632662,14,Pennington,11,0.5238095238095238,0.3061224489795918,9,-1.4253247051550142,0.6080994447300181,-0.5784505252305222,2.2084972445917628,2.0189259409159814,0.21542321104287349,1.3984811675402924,0.012786981494163109,0.2739713325452829,1.7168208418895696,1.147229029672156,1.2186761140240279,0.7532651755624307,0.7775221304657243
2022,TN,47,Tennessee,30,7063325,0.4247,4.2473,1,0.1416,20,2.8315,4,0.5663,3,0.4247,30,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,41235,171.29441008851703,5.143383772506427,15.770426461773884,0.6666666666666666,0.03333333333333333,0.13333333333333333,0.1,0.0,24.0,33.0,6.0,0.41935483870967744,0.5161290322580645,0.0,0.0,0.06451612903225806,3.397833173470002,0.18181818181818182,Memphis,30,0.10309278350515463,0.025542919899387118,147,Shelby,22,0.15384615384615385,0.053156633576213995,53,0.3260355531830249,0.387329891084669,-0.19249542586845034,-0.4173016260729014,-0.38468182757700203,-0.6865966868886731,0.25916974935028314,1.3076288415433983,-1.108817126500984,0.22831774416699063,-0.6401566242207156,-0.7508663857711116,-0.4500616484273391,-0.697630190557597
2022,TX,48,Texas,118,30118002,0.3918,3.9179,6,0.1992,84,2.789,13,0.4316,21,0.6973,115,3,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,261232,115.2921617565995,4.747469443668426,17.22063362403437,0.711864406779661,0.05084745762711865,0.11016949152542373,0.17796610169491525,0.025423728813559324,76.0,134.0,28.0,0.6942148760330579,0.2396694214876033,0.0,0.0,0.06611570247933884,2.523407761245251,0.208955223880597,Houston,125,0.12413108242303873,0.0334411847948176,323,Harris,96,0.15311004784688995,0.053928863044954714,122,0.06527593928302243,0.5968738742056782,0.01029454159297731,-0.5561380807303735,0.012833170602114896,-0.5260677220025505,-0.2148314061331572,-0.03747610097706938,0.04067281607244978,0.38212403440238907,-0.50002043903595,-0.7547851306188732,-0.394009258203495,-0.6931269888449112
2022,UT,49,Utah,11,3393928,0.3241,3.2411,0,0.0,6,1.7679,3,0.8839,2,0.5893,9,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,2.5,82170,41.30373615674821,3.7209529597191624,15.037498510644395,0.5454545454545454,0.0,0.2727272727272727,0.18181818181818182,0.18181818181818182,13.0,14.0,5.0,0.8571428571428571,0.07142857142857142,0.0,0.0,0.07142857142857142,3.8303700019564353,0.35714285714285715,Salt Lake City,20,0.15267175572519084,0.04807412155468795,57,Salt Lake,33,0.4647887323943662,0.27038286054354294,14,-0.6108148776424855,-0.17462897273985525,-0.5784505252305222,0.4181798327749462,0.032473239682110834,0.46142863775147724,0.4936356667692245,-0.8560463012228562,0.7220526102153274,1.2220162407235475,-0.3099109109424808,0.9044721508716586,-0.29016226240830256,0.5691092397761796
2022,VA,51,Virginia,24,8681038,0.2765,2.7646,0,0.0,18,2.0735,3,0.3456,6,0.6912,22,2,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,South,0,2.5,39490,219.82876677639908,5.392848910459548,15.976651664740242,0.75,0.0,0.125,0.25,0.08333333333333333,26.0,28.0,8.0,0.46153846153846156,0.46153846153846156,0.0,0.0,0.07692307692307693,2.995033543223748,0.2857142857142857,Virginia Beach,13,0.06770833333333333,0.021972656249999997,104,Richmond City,8,0.06504065040650407,0.030867869654306296,54,0.4903398693341683,0.7736766099640295,-0.5784505252305222,-0.4672488871996749,0.3801024623980382,-0.16041841309527097,0.04082352164944259,1.0420202548666322,-0.9324013381048373,0.817176112496802,-0.8758525747960856,-1.2236326849250283,-0.47539908822291144,-0.8276055462384183
2022,VT,50,Vermont,2,647614,0.3088,3.0883,0,0.0,1,1.5441,1,1.5441,0,0.0,2,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Northeast,0,2.5,9217,70.2629922968428,4.252245234841172,13.381050118834835,0.5,0.0,0.5,0.0,0.0,3.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,4.632389046561686,0.6666666666666666,Burlington,2,0.13333333333333333,0.09333333333333334,12,Chittenden,4,0.5714285714285714,0.38775510204081637,4,-0.2608917795432593,-0.38536354667405165,-0.5784505252305222,1.7803778635051328,-0.8945380208936955,-0.6865966868886731,0.9283873889262916,-1.203579614309664,1.3194943137753872,2.976323463039444,-0.43872421243915527,1.4721815842946893,0.03103321956495197,1.2535571925255327
2022,WA,53,Washington,39,7786828,0.5008,5.0085,0,0.0,20,2.5684,3,0.3853,7,0.899,25,14,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,West,0,2.5,66456,117.1726856867702,4.763648792700726,15.867944146219633,0.5128205128205128,0.0,0.07692307692307693,0.1794871794871795,0.358974358974359,28.0,44.0,8.0,0.6341463414634146,0.34146341463414637,0.0,0.0,0.024390243902439025,3.595815908608743,0.18181818181818182,Spokane,29,0.10469314079422383,0.03355967105005929,103,King,30,0.22727272727272727,0.1213269054178145,21,0.07593208506890088,-0.325925589923381,-0.5784505252305222,-0.7554061629310604,0.020588479931138933,1.5800174156059825,0.3664905612909759,0.45779915069068533,-0.21053931729305808,0.22831774416699063,-0.6294966385299454,-0.35997158720690986,-0.3931683851886115,-0.30010005561990627
2022,WI,55,Wisconsin,12,5903472,0.2033,2.0327,0,0.0,10,1.6939,1,0.1694,4,0.6776,12,0,Census PEP Vintage 2025,https://www2.census.gov/programs-surveys/popest/datasets/2020-2025/state/totals/NST-EST2025-ALLDATA.csv,Midwest,0,2.5,54158,109.00461612319509,4.691390231086501,15.591051210368956,0.8333333333333334,0.0,0.08333333333333333,0.3333333333333333,0.0,9.0,12.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.0,1.5245265836782151,0.0,Milwaukee,27,0.1656441717791411,0.03857879483608716,95,Milwaukee,14,0.16091954022988506,0.05324349319593076,37,0.028340691539911853,1.16002332884339,-0.5784505252305222,-0.7169851928335425,0.8049826234952826,-0.6865966868886731,-0.7562964936502385,0.41824251342877206,-0.07453632786475202,-0.8021844004101795,-0.22350160068760808,-0.7132104007972203,-0.3575486777261565,-0.6971236748079331
