agency_id,agency_name,agency_type,agency_state_abbr,agency_state_fips,agency_state_name,ori_codes,ori_code_count,agency_total_shootings_original
2055,U.S. Marshals Service,federal,OK,40,Oklahoma,OKUSM0100;OKUSM0300;OKUSMD200,3,6
26254,U.S. Marshals Service,federal,PA,42,Pennsylvania,PAUSM0100;PAUSM0200;PAUSM0300,3,6
3446,U.S. Marshals Service,federal,RI,44,Rhode Island,RIUSM0100,1,1
3167,U.S. Marshals Service,federal,SC,45,South Carolina,SCUSM0100,1,2
3611,U.S. Marshals Service,federal,SD,46,South Dakota,SDUSM0100,1,1
1409,U.S. Marshals Service,federal,TN,47,Tennessee,TNUSM0100;TNUSM0200;TNUSM0300,3,8
1173,U.S. Marshals Service,federal,TX,48,Texas,TXUSM0100;TXUSM0200;TXUSM0300;TXUSM0400,4,17
2640,U.S. Marshals Service,federal,UT,49,Utah,UTUSM0100,1,5
3553,U.S. Marshals Service,federal,VA,51,Virginia,VAUSM0100;VAUSM0200,2,3
3478,U.S. Marshals Service,federal,WA,53,Washington,WAUSM0100;WAUSM0200,2,1
26256,U.S. Marshals Service,federal,WI,55,Wisconsin,WIUSM0100;WIUSMD200,2,1
1350,U.S. Marshals Service,federal,WY,56,Wyoming,WYUSM0100,1,1
2061,U.S. Marshals Service Fugitive Task Force,federal,US,,,,0,7
2727,U.S. Marshals Service's High Plains Fugitive Task Fo,federal,ID,16,Idaho,,0,1
1345,U.S. Marshals Service Task Force,federal,CA,06,California,,0,3
5,U.S. Marshals Service Task Force,federal,WV,54,West Virginia,,0,3
2984,U.S. Marshals Service Violent Fugitive Task Force,federal,OH,39,Ohio,,0,1
1970,U.S. Park Police,federal,VA,51,Virginia,,0,1
26328,U.S. Secret Service,federal,PA,42,Pennsylvania,PASS10900;PASS11000;PASS12500;PASS12600;PASS13000,5,1
1246,Utah County Sheriff's Office,sheriff,UT,49,Utah,UT02500,1,5
2978,Utah Highway Patrol,state_police,UT,49,Utah,UTUHP00,1,1
3583,Utica Police Department,local_police,NY,36,New York,NY03202,1,2
1756,Vacaville Police Department,local_police,CA,06,California,CA04806,1,2
1469,Valdosta Police Department,local_police,GA,13,Georgia,GA09201,1,1
553,Valencia County Sheriff's Department,sheriff,NM,35,New Mexico,NM03200,1,6
211,Vallejo Police Department,local_police,CA,06,California,CA04807,1,6
26716,Valley Center Police Department,local_police,KS,20,Kansas,KS08705,1,1
26719,Valley County Sheriff's Office,sheriff,MT,30,Montana,MT05300,1,1
2612,Valley Transportation Authority,local_other,CA,06,California,,0,1
26740,Valparaiso Police,local_police,IN,18,Indiana,IN06403,1,1
2516,Van Buren County Sheriff's Office,sheriff,AR,05,Arkansas,AR07100,1,2
3186,Van Buren County Sheriff's Office,sheriff,MI,26,Michigan,MI80180,1,1
2260,Van Buren Police Department,local_police,AR,05,Arkansas,AR01701,1,1
1310,Vancouver Police Department,local_police,WA,53,Washington,WA00603,1,14
26773,Vanderburgh County Sheriff's Office,sheriff,IN,18,Indiana,IN08200,1,1
3625,Van Zandt County Sheriff's Office,sheriff,TX,48,Texas,TX23400,1,1
1654,Vassalboro Police Department,local_police,ME,23,Maine,ME00611,1,2
1474,Ventnor Police Department,local_police,NJ,34,New Jersey,NJ00122,1,2
975,Ventura County Sheriff's Department,sheriff,CA,06,California,CA05600,1,3
2931,Ventura Police Department,local_police,CA,06,California,CA05608,1,1
3052,Vermilion Parish Sheriff's Office,sheriff,LA,22,Louisiana,LA05700,1,1
1862,Vermont State Police,state_police,VT,50,Vermont,VTVSP00;VTVSP01;VTVSP02;VTVSP03;VTVSP04;VTVSP05;VTVSP06;VTVSP07;VTVSP08;VTVSP09;VTVSP10;VTVSP11;VTVSP12;VTVSP13,14,5
1785,Vernon County Sheriff's Department,sheriff,MO,29,Missouri,MO10900,1,1
26835,Vernon County Sheriff's Office,sheriff,WI,55,Wisconsin,WI06300,1,1
2133,Vernon Parish Sheriff's Office,sheriff,LA,22,Louisiana,LA05800,1,2
26837,Vernon Police Department,local_police,AL,01,Alabama,AL04002,1,1
2723,Vestavia Hills Police Department,local_police,AL,01,Alabama,AL00109,1,1
3091,VIA Metropolitan Transit Police Department,local_other,TX,48,Texas,,0,1
26884,Vicksburg Police Department,local_police,MS,28,Mississippi,MS07501,1,1
432,Victoria Police Department,local_police,TX,48,Texas,TX23501,1,1
2305,Victorville Police Department,local_police,CA,06,California,CA03612,1,3
26907,Vienna Township Police Department,local_police,OH,39,Ohio,OH07828,1,1
2796,Vigo County Sheriff's Office,sheriff,IN,18,Indiana,IN08400,1,2
3037,Villa Hills Police Department,local_police,KY,21,Kentucky,KY05912,1,1
3110,Villa Park Police Department,local_police,IL,17,Illinois,IL02217,1,1
1225,Vineland Police Department,local_police,NJ,34,New Jersey,NJ00614,1,3
3422,Vinita Police Department,local_police,OK,40,Oklahoma,OK01801,1,1
771,Virginia Beach Police Department,local_police,VA,51,Virginia,VA12800,1,12
2344,Virginia Police Department,local_police,MN,27,Minnesota,MN06914,1,1
448,Virginia State Police,state_police,VA,51,Virginia,VA001SP;VA002SP;VA003SP;VA004SP;VA005SP;VA006SP;VA007SP;VA008SP;VA009SP;VA010S1;VA010SP;VA011SP;VA012SP;VA013SP;VA014SP;VA015SP;VA016SP;VA017SP;VA018SP;VA019SP;VA020SP;VA021SP;VA022SP;VA023SP;VA024SP;VA025SP;VA026SP;VA027SP;VA028SP;VA029SP;VA030SP;VA031SP;VA032SP;VA033SP;VA034SP;VA035SP;VA036SP;VA037SP;VA038SP;VA039SP;VA040S1;VA040SP;VA041SP;VA042SP;VA043SP;VA044SP;VA045SP;VA046SP;VA047SP;VA048SP;VA049SP;VA050SP;VA051SP;VA052SP;VA053SP;VA054SP;VA055SP;VA056SP;VA057SP;VA058SP;VA059SP;VA060SP;VA061SP;VA062SP;VA063SP;VA065SP;VA066SP;VA067SP;VA068SP;VA069SP;VA070SP;VA071SP;VA072SP;VA073SP;VA074SP;VA075S1;VA075S2;VA075SP;VA077SP;VA078SP;VA079SP;VA080S1;VA080SP;VA081S2;VA081SP;VA082SP;VA083SP;VA084SP;VA085SP;VA086SP;VA087S1;VA087SP;VA088SP;VA089SP;VA090SP;VA091SP;VA092SP;VA093SP;VA094SP;VA095SP;VA096SP;VA097SP;VA098S1;VA098SP;VA099SP;VA100SP;VA101SP;VA102SP;VA103SP;VA104SP;VA105SP;VA106SP;VA1075S;VA107SP;VA1085S;VA108SP;VA109SP;VA110SP;VA111SP;VA112SP;VA113SP;VA114SP;VA115SP;VA116SP;VA117SP;VA118SP;VA119SP;VA120SP;VA121SP;VA122SP;VA123SP;VA124SP;VA126SP;VA127SP;VA128SP;VA129SP;VA130SP;VA131SP;VAVSP00,139,25
591,Visalia Police Department,local_police,CA,06,California,CA05407,1,6
178,Volusia County Sheriff's Department,sheriff,FL,12,Florida,FL06400,1,17
2067,Wabash County Sheriff's Department,sheriff,IN,18,Indiana,IN08500,1,2
521,Waco Police Department,local_police,TX,48,Texas,TX15512,1,6
3046,Wadena County Sheriff's Office,sheriff,MN,27,Minnesota,MN08000,1,2
2624,Wadsworth Police Department,local_police,OH,39,Ohio,OH05203,1,2
3394,Wagoner County Sheriff's Office,sheriff,OK,40,Oklahoma,OK07300,1,1
1290,Wagoner Police Department,local_police,OK,40,Oklahoma,OK07301,1,3
2565,Wake County Sheriff's Office,sheriff,NC,37,North Carolina,NC09200,1,1
459,Wake Forest Police Department,local_police,NC,37,North Carolina,NC09207,1,2
27086,Wakulla County Sheriff's Office,sheriff,FL,12,Florida,FL06500,1,1
1618,Waldoboro Police Department,local_police,ME,23,Maine,ME00803,1,1
27092,Waldo County Sheriff's Office,sheriff,ME,23,Maine,ME01400,1,1
3044,Walker County Sheriff's Office,sheriff,AL,01,Alabama,AL06400,1,2
820,Walker County Sheriff's Office,sheriff,GA,13,Georgia,GA14600,1,5
3222,Walker County Sheriff's Office,sheriff,TX,48,Texas,TX23600,1,2
27127,Wallace Police Department,local_police,NC,37,North Carolina,NC03101,1,1
2296,Walla Walla Police Department,local_police,WA,53,Washington,WA03601,1,1
3568,Walled Lake Police Department,local_police,MI,26,Michigan,MI63804,1,1
2245,Waller County Sheriff's Office,sheriff,TX,48,Texas,TX23700,1,1
27131,Wallingford Police Department,local_police,CT,09,Connecticut,CT00148,1,1
2488,Walnut Creek Police Department,local_police,CA,06,California,CA00712,1,1
2474,Walton County Sheriff's Department,sheriff,FL,12,Florida,FL06600,1,2
1511,Walton County Sheriff's Department,sheriff,GA,13,Georgia,GA14700,1,7
3238,Walton Village Police Department,local_police,NY,36,New York,NY01229,1,1
1133,Walworth County Sheriff's Office,sheriff,WI,55,Wisconsin,WI06500,1,3
2076,Wamego Police Department,local_police,KS,20,Kansas,KS07502,1,1
1385,Wapato Police Department,local_police,WA,53,Washington,WA03913,1,1
27211,Warner Robins Police Department,local_police,GA,13,Georgia,GA07602,1,1
1832,Warren City Police Department,local_police,PA,42,Pennsylvania,PA06201,1,1
2968,Warren County Sheriff's Office,sheriff,KY,21,Kentucky,KY11400,1,1
3509,Warren County Tactical Response Unit,state_other,OH,39,Ohio,,0,1
2953,Warren Police Department,local_police,MI,26,Michigan,MI50806,1,2
2874,Warren Police Department,local_police,OH,39,Ohio,OH07807,1,1
2215,Warwick Police Department,local_police,NY,36,New York,NY03570,1,1
3267,Warwick Police Department,local_police,RI,44,Rhode Island,RI00203,1,1
27273,Wasco County Sheriff's Office,sheriff,OR,41,Oregon,OR03300,1,1
3365,Washington City Police Department,local_police,UT,49,Utah,UT02710,1,1
1442,Washington County Sheriff's Department,sheriff,TN,47,Tennessee,TN09000,1,3
800,Washington County Sheriff's Office,sheriff,AL,01,Alabama,AL06500,1,2
1338,Washington County Sheriff's Office,sheriff,AR,05,Arkansas,AR07200,1,4
27304,Washington County Sheriff's Office,sheriff,FL,12,Florida,FL06700,1,1
779,Washington County Sheriff's Office,sheriff,IA,19,Iowa,IA09200,1,1
2147,Washington County Sheriff's Office,sheriff,MN,27,Minnesota,MN08200,1,2
2733,Washington County Sheriff's Office,sheriff,MO,29,Missouri,MO11100,1,2
2467,Washington County Sheriff's Office,sheriff,MS,28,Mississippi,MS07600,1,1
827,Washington County Sheriff's Office,sheriff,OH,39,Ohio,OH08400,1,2
70,Washington County Sheriff's Office,sheriff,OR,41,Oregon,OR03400,1,5
1902,Washington County Sheriff's Office,sheriff,VA,51,Virginia,VA09400,1,3
3024,Washington County Sheriff's Office,sheriff,WI,55,Wisconsin,WI06700,1,1
2117,Washington Parish Sheriff's Department,sheriff,LA,22,Louisiana,LA05900,1,2
2318,Washington Police Department,local_police,NC,37,North Carolina,NC00701,1,1
1311,Washington State Police,state_police,WA,53,Washington,WAWSP00,1,6
2653,Washita County Sheriff's Office,sheriff,OK,40,Oklahoma,OK07500,1,1
1164,Washoe County Sheriff's Department,sheriff,NV,32,Nevada,NV01600,1,6
27398,Washoe Tribal Police Department,local_police,NV,32,Nevada,NV00310,1,1
2277,Wasilla Police Department,local_police,AK,02,Alaska,AK00156,1,5
122,Wasketa Police Department,local_police,IN,18,Indiana,IL03801,1,1
2445,Watauga County Sheriff's Office,sheriff,NC,37,North Carolina,NC09500,1,1
1861,Watauga Police Department,local_police,TX,48,Texas,TX22026,1,3
2689,Waterbury Police Department,local_police,CT,09,Connecticut,CT00151,1,1
1850,Waterford Police Department,local_police,MI,26,Michigan,MI63808,1,2
3270,Waterloo Police Department,local_police,IA,19,Iowa,IA00703,1,4
2820,Watertown Police Department,local_police,WI,55,Wisconsin,WI02803,1,2
3035,Waterville Police Department,local_police,ME,23,Maine,ME00604,1,1
561,Watsonville Police Department,local_police,CA,06,California,CA04403,1,1
2392,Waukegan Police Department,local_police,IL,17,Illinois,IL04921,1,3
27463,Waukesha County Sheriff's Office,sheriff,WI,55,Wisconsin,WI06800,1,1
1779,Waukesha Police Department,local_police,WI,55,Wisconsin,WI06805,1,7
1245,Wausau Police Department,local_police,WI,55,Wisconsin,WI03703,1,2
652,Wauwatosa Police Department,local_police,WI,55,Wisconsin,WI04115,1,3
3054,Waverly Police Department,local_police,TN,47,Tennessee,TN04301,1,1
27492,Waxahachie Police Department,local_police,TX,48,Texas,TX07010,1,1
2349,Wayne County Sheriff's Department,sheriff,MI,26,Michigan,MI82182,1,1
2362,Wayne County Sheriff's Department,sheriff,OH,39,Ohio,OH08500,1,1
2970,Wayne County Sheriff's Office,sheriff,GA,13,Georgia,GA15100,1,1
1911,Wayne County Sheriff's Office,sheriff,KY,21,Kentucky,KY11600,1,3
27513,Wayne County Sheriff's Office,sheriff,NC,37,North Carolina,NC09600,1,1
665,Wayne County Sheriff's Office,sheriff,PA,42,Pennsylvania,PA06400,1,2
27519,Wayne Police Department,local_police,MI,26,Michigan,MI82812,1,2
3314,Waynesboro Police Department,local_police,MS,28,Mississippi,MS07701,1,1
27534,Waynesboro Police Department,local_police,VA,51,Virginia,VA12900,1,1
732,Waynesville Police Department,local_police,NC,37,North Carolina,NC04402,1,1
2005,Weakley County Sheriff's Department,sheriff,TN,47,Tennessee,TN09200,1,2
3573,Weatherford Police Department,local_police,OK,40,Oklahoma,OK02002,1,1
605,Weatherford Police Department,local_police,TX,48,Texas,TX18401,1,7
3199,Webb City Police Department,local_police,MO,29,Missouri,MO04906,1,1
3090,Webbers Falls Police Department,local_police,OK,40,Oklahoma,OK05117,1,1
2922,Weber County Sheriff's Department,sheriff,UT,49,Utah,UT02900,1,3
3250,Webster County Sheriff's Department,sheriff,MO,29,Missouri,MO11300,1,1
2365,Webster County Sheriff's Office,sheriff,IA,19,Iowa,IA09400,1,2
2806,Webster Groves Police Department,local_police,MO,29,Missouri,MO09580,1,1
3282,Webster Parish Sheriff's Office,sheriff,LA,22,Louisiana,LA06000,1,1
93,Webster Police Department,local_police,MA,25,Massachusetts,MA01454,1,1
1253,Weirton Police Department,local_police,WV,54,West Virginia,WV01502,1,3
2380,Weld County Sheriff's Department,sheriff,CO,08,Colorado,CO06200,1,3
27604,Wellington Police Department,local_police,KS,20,Kansas,KS09601,1,1
2575,Wellington Police Department,local_police,UT,49,Utah,UT00407,1,1
167,Wellston Police Department,local_police,MO,29,Missouri,MO09581,1,1
3131,Wenatchee Police Department,local_police,WA,53,Washington,WA00404,1,3
2886,Weslaco Police Department,local_police,TX,48,Texas,TX10814,1,2
1738,West Allis Police Department,local_police,WI,55,Wisconsin,WI04116,1,2
765,West Baden Police Department,local_police,IN,18,Indiana,IN05905,1,1
2537,West Baton Rouge Sheriff's Office,sheriff,LA,22,Louisiana,LA06100,1,2
1391,West Bloomfield Police Department,local_police,MI,26,Michigan,MI63815,1,1
2631,Westborough Police Department,local_police,MA,25,Massachusetts,MA01457,1,1
27866,Westbrook Police Department,local_police,ME,23,Maine,ME00308,1,1
2160,West Buechel Police Department,local_police,KY,21,Kentucky,KY05606,1,1
2127,West Columbia Police Department,local_police,SC,45,South Carolina,SC03205,1,2
627,West Covina Police Department,local_police,CA,06,California,CA01975,1,3
2685,West Dakota Police Department,local_police,ND,38,North Dakota,ND00801,1,1
2526,West Des Moines Police Department,local_police,IA,19,Iowa,IA07705,1,2
27704,West Hartford Police Department,local_police,CT,09,Connecticut,CT00155,1,1
27705,West Haven Police Department,local_police,CT,09,Connecticut,CT00156,1,1
27714,West Jefferson Police Department,local_police,OH,39,Ohio,OH04902,1,1
751,West Jordan Police Department,local_police,UT,49,Utah,UT01806,1,9
1482,Westlake Police Department,local_police,OH,39,Ohio,OH01857,1,1
3325,West Liberty Police Department,local_police,KY,21,Kentucky,KY08801,1,1
1722,West Linn Police Department,local_police,OR,41,Oregon,OR00309,1,1
1716,West Memphis Police Department,local_police,AR,05,Arkansas,AR01801,1,4
3515,Westminster Police Department,local_police,CA,06,California,CA03024,1,1
1239,Westminster Police Department,local_police,CO,08,Colorado,CO00105,1,14
1961,West Monroe Police Department,local_police,LA,22,Louisiana,LA03702,1,1
3481,West New York Police Department,local_police,NJ,34,New Jersey,NJ00912,1,1
3218,Weston Police Department,local_police,WV,54,West Virginia,WV02101,1,1
3226,West Palm Beach Police Department,local_police,FL,12,Florida,FL05008,1,4
27769,West Reading Borough Police Department,local_police,PA,42,Pennsylvania,PA00621,1,1
2898,West Sacramento Police Department,local_police,CA,06,California,CA05704,1,3
1211,West Springfield Police Department,local_police,MA,25,Massachusetts,MA00721,1,1
229,West Valley City Police Department,local_police,UT,49,Utah,UT01825,1,4
3301,West Valley Police Department,local_police,UT,49,Utah,UT01825,1,1
360,West Virginia State Police,state_police,WV,54,West Virginia,WV001SP;WV002SP;WV003SP;WV004SP;WV005SP;WV006SP;WV007SP;WV008SP;WV009SP;WV010SP;WV011SP;WV012SP;WV013SP;WV014SP;WV015SP;WV016SP;WV017SP;WV018SP;WV019SP;WV020SP;WV021SP;WV022SP;WV023SP;WV024SP;WV025SP;WV026SP;WV027SP;WV028SP;WV029SP;WV030SP;WV031SP;WV032SP;WV033SP;WV034SP;WV035SP;WV036SP;WV037SP;WV038SP;WV039SP;WV040SP;WV041SP;WV042SP;WV043SP;WV044SP;WV045SP;WV046SP;WV047SP;WV048SP;WV049SP;WV050SP;WV051SP;WV052SP;WV053SP;WV054SP;WV055SP;WVWSP00;WVWSP01;WVWSP02;WVWSP04;WVWSP05;WVWSP06;WVWSP07;WVWSP08;WVWSP09;WVWSP10;WVWSP11;WVWSP12;WVWSP13;WVWSP14;WVWSP15;WVWSP16;WVWSP17;WVWSP18;WVWSP19;WVWSP20;WVWSP21;WVWSP22;WVWSP23;WVWSP24;WVWSP25;WVWSP26;WVWSP27;WVWSP28;WVWSP29;WVWSP30;WVWSP31;WVWSP32;WVWSP33;WVWSP34;WVWSP35;WVWSP36;WVWSP37;WVWSP38;WVWSP39;WVWSP40;WVWSP41;WVWSP42;WVWSP43;WVWSP44;WVWSP46;WVWSP47;WVWSP48;WVWSP49;WVWSP50;WVWSP51;WVWSP52;WVWSP53;WVWSP55;WVWSP56;WVWSP57;WVWSP58;WVWSP59;WVWSP60;WVWSP61;WVWSP62;WVWSP65;WVWSP66;WVWSP67;WVWSP68;WVWSP69;WVWSP70;WVWSP80;WVWSP85;WVWSP86;WVWSP87;WVWSP88;WVWSP90;WVWSP93;WVWSP98,129,30
3320,Westwego Police Department,local_police,LA,22,Louisiana,LA02604,1,1
2357,West Wendover Police Department,local_police,NV,32,Nevada,NV00405,1,1
2462,Wethersfield Police Department,local_police,CT,09,Connecticut,CT00159,1,1
27954,Wetumpka Police Department,local_police,AL,01,Alabama,AL02901,1,1
108,Weymouth Police Department,local_police,MA,25,Massachusetts,MA01127,1,1
3344,Wheat Ridge Police Department,local_police,CO,08,Colorado,CO03005,1,1
2473,Wheeler County Sheriff's Department,sheriff,GA,13,Georgia,GA15300,1,1
1221,White County Sheriff's Department,sheriff,TN,47,Tennessee,TN09300,1,4
1979,White County Sheriff's Office,sheriff,AR,05,Arkansas,AR07300,1,3
3141,White County Sheriff's Office,sheriff,IN,18,Indiana,IN09100,1,2
2014,Whitehall Police Department,local_police,OH,39,Ohio,OH02511,1,2
28069,Whitehouse Police Department,local_police,TX,48,Texas,TX21205,1,1
3490,White Mountain Apache Police Department,other,AZ,04,Arizona,AZ00989,1,2
28036,White Oak Police Department,local_police,TX,48,Texas,TX09206,1,1
3441,White Pine Police Department,local_police,TN,47,Tennessee,TN04502,1,1
924,Whitfield County Sheriff's Office,sheriff,GA,13,Georgia,GA15500,1,4
28099,Whitman County Sheriff's Office,sheriff,WA,53,Washington,WA03800,1,1
1529,Whittier Police Department,local_police,CA,06,California,CA01976,1,4
